model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
GenX,BASN,Battery,2027,False,MW,0.0,16.6,0.0,16.6
GenX,BASN,Battery,2027,False,MWh,0.0,17.3,0.0,17.3
GenX,BASN,Battery,2027,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2027,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2030,False,MW,16.6,35.9,0.0,19.3
GenX,BASN,Battery,2030,False,MWh,17.3,40.0,0.0,22.6
GenX,BASN,Battery,2030,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2030,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2035,False,MW,35.9,88.7,0.0,52.8
GenX,BASN,Battery,2035,False,MWh,40.0,287.4,0.0,247.4
GenX,BASN,Battery,2035,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2035,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2040,False,MW,88.7,549.4,0.0,460.7
GenX,BASN,Battery,2040,False,MWh,287.4,1789.5,0.0,1502.1
GenX,BASN,Battery,2040,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2040,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2045,False,MW,549.4,802.0,0.0,252.6
GenX,BASN,Battery,2045,False,MWh,1789.5,1749.9,39.6,0.0
GenX,BASN,Battery,2045,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2045,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2050,False,MW,802.0,1520.8,0.0,718.8
GenX,BASN,Battery,2050,False,MWh,1749.9,3305.5,0.0,1555.6
GenX,BASN,Battery,2050,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2050,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Coal,2027,True,MW,3000.2,2997.0,3.2,0.0
GenX,BASN,Coal,2030,True,MW,2997.0,2996.1,0.9,0.0
GenX,BASN,Coal,2035,True,MW,2996.1,2996.1,0.0,0.0
GenX,BASN,Coal,2040,True,MW,2996.1,2995.9,0.2,0.0
