model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
GenX,BASN,Battery,2027,False,MW,0.0,26.2,0.0,26.2
GenX,BASN,Battery,2027,False,MWh,0.0,28.5,0.0,28.5
GenX,BASN,Battery,2027,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2027,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2030,False,MW,26.2,9.7,16.5,0.0
GenX,BASN,Battery,2030,False,MWh,28.5,28.7,0.0,0.2
GenX,BASN,Battery,2030,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2030,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2035,False,MW,9.7,1117.5,0.0,1107.8
GenX,BASN,Battery,2035,False,MWh,28.7,3644.3,0.0,3615.6
GenX,BASN,Battery,2035,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2035,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2040,False,MW,1117.5,5050.5,0.0,3933.0
GenX,BASN,Battery,2040,False,MWh,3644.3,18085.7,0.0,14441.4
GenX,BASN,Battery,2040,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2040,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2045,False,MW,5050.5,5050.6,0.0,0.1
GenX,BASN,Battery,2045,False,MWh,18085.7,18085.7,0.0,0.0
GenX,BASN,Battery,2045,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2045,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2050,False,MW,5050.6,5518.4,0.0,467.9
GenX,BASN,Battery,2050,False,MWh,18085.7,18086.3,0.0,0.6
GenX,BASN,Battery,2050,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2050,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Coal,2027,True,MW,3000.2,142.6,2857.6,0.0
GenX,BASN,Coal,2030,True,MW,142.6,142.6,0.0,0.0
GenX,BASN,Coal,2035,True,MW,142.6,142.6,0.0,0.0
GenX,BASN,Coal,2040,True,MW,142.6,142.6,0.0,0.0
GenX,BASN,Coal,2045,True,MW,142.6,142.6,0.0,0.0
GenX,BASN,Coal,2050,True,MW,142.6,142.6,0.0,0.0
GenX,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
GenX,BASN,Distributed Solar,2030,True,MW,1193.0,1642.0,0.0,449.0
GenX,BASN,Distributed Solar,2035,True,MW,1642.0,2008.0,0.0,366.0
GenX,BASN,Distributed Solar,2040,True,MW,2008.0,2011.0,0.0,3.0
GenX,BASN,Distributed Solar,2045,True,MW,2011.0,2029.0,0.0,18.0
GenX,BASN,Distributed Solar,2050,True,MW,2029.0,2057.0,0.0,28.0
GenX,BASN,Geothermal,2027,True,MW,462.4,497.8,0.0,35.4
GenX,BASN,Geothermal,2030,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2035,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2040,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2045,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2050,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Hydro,2027,True,MW,2662.7,2752.3,0.0,89.6
GenX,BASN,Hydro,2030,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2035,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2040,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2045,True,MW,2752.3,2752.3,0.0,0.0
