model,line,line_name,planning_year,case,unit,value,end_value,start_region,dest_region,km,end_cap,start_cap,scenario,configuration,child_scenario,cap
SWITCH,,MISC_to_PJMC,2030,full-base-200,MW,0.0,,MISC,PJMC,626.2046711986147,,,base,base,carbon_price,0.0
SWITCH,,PJMC_to_PJMW,2030,full-base-200,MW,4150845.0,,PJMC,PJMW,484.9526117173539,,,base,base,carbon_price,8559.27909
SWITCH,,MISW_to_PJMC,2030,full-base-200,MW,3340854.0,,MISW,PJMC,577.3769837220765,,,base,base,carbon_price,5786.261570000001
SWITCH,,NYUP_to_PJME,2030,full-base-200,MW,1185347.0,,NYUP,PJME,316.61636032760543,,,base,base,carbon_price,3743.79496
SWITCH,,PJME_to_PJMW,2030,full-base-200,MW,1410136.0,,PJME,PJMW,482.9870637110515,,,base,base,carbon_price,2919.61545
SWITCH,,NYCW_to_PJME,2030,full-base-200,MW,2820.0,,NYCW,PJME,81.02077938846139,,,base,base,carbon_price,34.80330000000049
SWITCH,,PJMD_to_PJME,2030,full-base-200,MW,368648.0,,PJMD,PJME,139.26433395480618,,,base,base,carbon_price,2647.10836
SWITCH,,MISC_to_MISE,2030,full-base-200,MW,1951548.0,,MISC,MISE,993.3851724175372,,,base,base,carbon_price,1964.54313
SWITCH,,MISE_to_PJMW,2030,full-base-200,MW,0.0,,MISE,PJMW,672.2944948093907,,,base,base,carbon_price,0.0
SWITCH,,MISE_to_MISW,2030,full-base-200,MW,1105861.0,,MISE,MISW,1338.0895372438338,,,base,base,carbon_price,826.44773
SWITCH,,ISNE_to_NYUP,2030,full-base-200,MW,2052679.0,,ISNE,NYUP,422.4133412443229,,,base,base,carbon_price,4859.40874
SWITCH,,ISNE_to_NYCW,2030,full-base-200,MW,0.0,,ISNE,NYCW,208.76319678780865,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPC,2030,full-base-200,MW,3492605.0,,MISC,SPPC,696.0754685319118,,,base,base,carbon_price,5017.5672
SWITCH,,MISC_to_PJMW,2030,full-base-200,MW,0.0,,MISC,PJMW,636.7767278564246,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SRCE,2030,full-base-200,MW,0.0,,MISC,SRCE,807.5788459671032,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPS,2030,full-base-200,MW,3527666.0,,MISC,SPPS,1164.3004320004338,,,base,base,carbon_price,3029.85905
SWITCH,,MISC_to_MISS,2030,full-base-200,MW,0.0,,MISC,MISS,1432.2313664952487,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPN,2030,full-base-200,MW,1341047.0,,MISC,SPPN,919.2234841721058,,,base,base,carbon_price,1458.89064
SWITCH,,MISC_to_MISW,2030,full-base-200,MW,0.0,,MISC,MISW,1370.4981771620598,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_CANO,2030,full-base-200,MW,0.0,,BASN,CANO,1613.3847128003597,,,base,base,carbon_price,0.0
SWITCH,,CANO_to_CASO,2030,full-base-200,MW,0.0,,CANO,CASO,678.496525078502,,,base,base,carbon_price,0.0
SWITCH,,CANO_to_NWPP,2030,full-base-200,MW,0.0,,CANO,NWPP,1302.6110658309303,,,base,base,carbon_price,0.0
SWITCH,,TRE_to_TREW,2030,full-base-200,MW,0.0,,TRE,TREW,694.9819646586291,,,base,base,carbon_price,0.0
SWITCH,,SPPS_to_TREW,2030,full-base-200,MW,2602876.0,,SPPS,TREW,594.5912331781975,,,base,base,carbon_price,4377.5896
SWITCH,,SPPC_to_SPPS,2030,full-base-200,MW,0.0,,SPPC,SPPS,455.0277413171593,,,base,base,carbon_price,0.0
SWITCH,,MISS_to_SPPC,2030,full-base-200,MW,3790575.0,,MISS,SPPC,1264.309793619994,,,base,base,carbon_price,2998.13745
SWITCH,,SPPC_to_SPPN,2030,full-base-200,MW,0.0,,SPPC,SPPN,261.19343417595013,,,base,base,carbon_price,0.0
SWITCH,,MISW_to_SPPC,2030,full-base-200,MW,0.0,,MISW,SPPC,1195.0293103479462,,,base,base,carbon_price,0.0
SWITCH,,FRCC_to_SRSE,2030,full-base-200,MW,0.0,,FRCC,SRSE,930.705776696937,,,base,base,carbon_price,0.0
SWITCH,,SPPS_to_TRE,2030,full-base-200,MW,3813415.0,,SPPS,TRE,501.3042951289656,,,base,base,carbon_price,7606.986639999999
SWITCH,,PJMW_to_SRCA,2030,full-base-200,MW,0.0,,PJMW,SRCA,900.2912298442393,,,base,base,carbon_price,0.0
SWITCH,,SRCA_to_SRCE,2030,full-base-200,MW,0.0,,SRCA,SRCE,1047.313910703395,,,base,base,carbon_price,0.0
SWITCH,,PJMD_to_SRCA,2030,full-base-200,MW,0.0,,PJMD,SRCA,525.2547915890101,,,base,base,carbon_price,0.0
SWITCH,,SRCA_to_SRSE,2030,full-base-200,MW,0.0,,SRCA,SRSE,750.9564568673488,,,base,base,carbon_price,0.0
SWITCH,,NYCW_to_NYUP,2030,full-base-200,MW,715864.0,,NYCW,NYUP,319.03239545042265,,,base,base,carbon_price,2243.8607300000003
SWITCH,,PJMW_to_SRCE,2030,full-base-200,MW,0.0,,PJMW,SRCE,542.940224506259,,,base,base,carbon_price,0.0
SWITCH,,PJMD_to_PJMW,2030,full-base-200,MW,0.0,,PJMD,PJMW,493.7545177764829,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_RMRG,2030,full-base-200,MW,0.0,,BASN,RMRG,1478.968739910536,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_CASO,2030,full-base-200,MW,0.0,,BASN,CASO,1052.8154002870249,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_NWPP,2030,full-base-200,MW,0.0,,BASN,NWPP,2143.6820330805017,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_SRSG,2030,full-base-200,MW,0.0,,BASN,SRSG,1196.8856954277987,,,base,base,carbon_price,0.0
SWITCH,,MISS_to_SRCE,2030,full-base-200,MW,0.0,,MISS,SRCE,910.5740119711644,,,base,base,carbon_price,0.0
SWITCH,,SRCE_to_SRSE,2030,full-base-200,MW,0.0,,SRCE,SRSE,808.9930595294763,,,base,base,carbon_price,0.0
SWITCH,,MISS_to_SPPS,2030,full-base-200,MW,18385981.0,,MISS,SPPS,1083.4402589451677,,,base,base,carbon_price,16970.0
SWITCH,,SPPS_to_SRSG,2030,full-base-200,MW,10777733.0,,SPPS,SRSG,1530.6511537017682,,,base,base,carbon_price,7041.27354
SWITCH,,SPPN_to_SPPS,2030,full-base-200,MW,3658976.0,,SPPN,SPPS,679.4249275747745,,,base,base,carbon_price,5385.40074
SWITCH,,NWPP_to_RMRG,2030,full-base-200,MW,793720.0,,NWPP,RMRG,256.39318164425606,,,base,base,carbon_price,3095.71318
SWITCH,,RMRG_to_SRSG,2030,full-base-200,MW,372981.0,,RMRG,SRSG,1451.9389962866967,,,base,base,carbon_price,256.88482
SWITCH,,MISS_to_SRSE,2030,full-base-200,MW,5772482.0,,MISS,SRSE,825.7437764420143,,,base,base,carbon_price,6990.64571
SWITCH,,CASO_to_NWPP,2030,full-base-200,MW,0.0,,CASO,NWPP,1859.1210098249192,,,base,base,carbon_price,0.0
SWITCH,,CASO_to_SRSG,2030,full-base-200,MW,1953180.0,,CASO,SRSG,670.4280089248628,,,base,base,carbon_price,2913.3335100000004
SWITCH,,MISW_to_SPPN,2030,full-base-200,MW,0.0,,MISW,SPPN,1014.1486283848258,,,base,base,carbon_price,0.0
SWITCH,,NWPP_to_SPPN,2030,full-base-200,MW,1711302.0,,NWPP,SPPN,2877.9361274282305,,,base,base,carbon_price,594.62808
SWITCH,,MISW_to_NWPP,2030,full-base-200,MW,0.0,,MISW,NWPP,14040.700523946523,,,base,base,carbon_price,0.0
SWITCH,,RMRG_to_SPPN,2030,full-base-200,MW,1416369.0,,RMRG,SPPN,780.5713741841813,,,base,base,carbon_price,1814.52862
SWITCH,,RMRG_to_SPPC,2030,full-base-200,MW,5583766.0,,RMRG,SPPC,936.6269837220768,,,base,base,carbon_price,5961.5689
SWITCH,,SRSG_to_TRE,2030,full-base-200,MW,2606480.0,,SRSG,TRE,1692.23667175099,,,base,base,carbon_price,1540.25719
SWITCH,,MISC_to_PJMC,2035,full-base-200,MW,0.0,,MISC,PJMC,626.2046711986147,,,base,base,carbon_price,0.0
SWITCH,,PJMC_to_PJMW,2035,full-base-200,MW,478623.0,,PJMC,PJMW,484.9526117173539,,,base,base,carbon_price,986.94816
SWITCH,,MISW_to_PJMC,2035,full-base-200,MW,0.0,,MISW,PJMC,577.3769837220765,,,base,base,carbon_price,0.0
SWITCH,,NYUP_to_PJME,2035,full-base-200,MW,1035539.0,,NYUP,PJME,316.61636032760543,,,base,base,carbon_price,3270.6418000000003
SWITCH,,PJME_to_PJMW,2035,full-base-200,MW,10368812.0,,PJME,PJMW,482.9870637110515,,,base,base,carbon_price,21468.09403
SWITCH,,NYCW_to_PJME,2035,full-base-200,MW,383826.0,,NYCW,PJME,81.02077938846139,,,base,base,carbon_price,4737.38311
SWITCH,,PJMD_to_PJME,2035,full-base-200,MW,0.0,,PJMD,PJME,139.26433395480618,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_MISE,2035,full-base-200,MW,116830.0,,MISC,MISE,993.3851724175372,,,base,base,carbon_price,117.60827999999992
SWITCH,,MISE_to_PJMW,2035,full-base-200,MW,0.0,,MISE,PJMW,672.2944948093907,,,base,base,carbon_price,0.0
SWITCH,,MISE_to_MISW,2035,full-base-200,MW,0.0,,MISE,MISW,1338.0895372438338,,,base,base,carbon_price,0.0
SWITCH,,ISNE_to_NYUP,2035,full-base-200,MW,1340963.0,,ISNE,NYUP,422.4133412443229,,,base,base,carbon_price,3174.52739
SWITCH,,ISNE_to_NYCW,2035,full-base-200,MW,0.0,,ISNE,NYCW,208.76319678780865,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPC,2035,full-base-200,MW,1119540.0,,MISC,SPPC,696.0754685319118,,,base,base,carbon_price,1608.3607499999998
SWITCH,,MISC_to_PJMW,2035,full-base-200,MW,0.0,,MISC,PJMW,636.7767278564246,,,base,base,carbon_price,2.0000000404252205e-05
SWITCH,,MISC_to_SRCE,2035,full-base-200,MW,0.0,,MISC,SRCE,807.5788459671032,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPS,2035,full-base-200,MW,53249.0,,MISC,SPPS,1164.3004320004338,,,base,base,carbon_price,45.73491000000013
SWITCH,,MISC_to_MISS,2035,full-base-200,MW,0.0,,MISC,MISS,1432.2313664952487,,,base,base,carbon_price,9.999999974752429e-06
SWITCH,,MISC_to_SPPN,2035,full-base-200,MW,77145.0,,MISC,SPPN,919.2234841721058,,,base,base,carbon_price,83.92439999999988
SWITCH,,MISC_to_MISW,2035,full-base-200,MW,0.0,,MISC,MISW,1370.4981771620598,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_CANO,2035,full-base-200,MW,0.0,,BASN,CANO,1613.3847128003597,,,base,base,carbon_price,0.0
SWITCH,,CANO_to_CASO,2035,full-base-200,MW,0.0,,CANO,CASO,678.496525078502,,,base,base,carbon_price,0.0
SWITCH,,CANO_to_NWPP,2035,full-base-200,MW,0.0,,CANO,NWPP,1302.6110658309303,,,base,base,carbon_price,0.0
SWITCH,,TRE_to_TREW,2035,full-base-200,MW,0.0,,TRE,TREW,694.9819646586291,,,base,base,carbon_price,0.0
SWITCH,,SPPS_to_TREW,2035,full-base-200,MW,503257.0,,SPPS,TREW,594.5912331781975,,,base,base,carbon_price,846.3914399999994
SWITCH,,SPPC_to_SPPS,2035,full-base-200,MW,104818.0,,SPPC,SPPS,455.0277413171593,,,base,base,carbon_price,230.35624000000007
SWITCH,,MISS_to_SPPC,2035,full-base-200,MW,0.0,,MISS,SPPC,1264.309793619994,,,base,base,carbon_price,9.999999747378752e-06
SWITCH,,SPPC_to_SPPN,2035,full-base-200,MW,0.0,,SPPC,SPPN,261.19343417595013,,,base,base,carbon_price,0.0
SWITCH,,MISW_to_SPPC,2035,full-base-200,MW,0.0,,MISW,SPPC,1195.0293103479462,,,base,base,carbon_price,0.0002
SWITCH,,FRCC_to_SRSE,2035,full-base-200,MW,0.0,,FRCC,SRSE,930.705776696937,,,base,base,carbon_price,1.0000000202126104e-05
SWITCH,,SPPS_to_TRE,2035,full-base-200,MW,0.0,,SPPS,TRE,501.3042951289656,,,base,base,carbon_price,0.0
SWITCH,,PJMW_to_SRCA,2035,full-base-200,MW,0.0,,PJMW,SRCA,900.2912298442393,,,base,base,carbon_price,0.0
SWITCH,,SRCA_to_SRCE,2035,full-base-200,MW,0.0,,SRCA,SRCE,1047.313910703395,,,base,base,carbon_price,3.000000000952241e-05
SWITCH,,PJMD_to_SRCA,2035,full-base-200,MW,0.0,,PJMD,SRCA,525.2547915890101,,,base,base,carbon_price,0.0
SWITCH,,SRCA_to_SRSE,2035,full-base-200,MW,0.0,,SRCA,SRSE,750.9564568673488,,,base,base,carbon_price,0.0
SWITCH,,NYCW_to_NYUP,2035,full-base-200,MW,0.0,,NYCW,NYUP,319.03239545042265,,,base,base,carbon_price,0.0
SWITCH,,PJMW_to_SRCE,2035,full-base-200,MW,0.0,,PJMW,SRCE,542.940224506259,,,base,base,carbon_price,0.0
SWITCH,,PJMD_to_PJMW,2035,full-base-200,MW,0.0,,PJMD,PJMW,493.7545177764829,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_RMRG,2035,full-base-200,MW,0.0,,BASN,RMRG,1478.968739910536,,,base,base,carbon_price,1.0000000202126104e-05
SWITCH,,BASN_to_CASO,2035,full-base-200,MW,0.0,,BASN,CASO,1052.8154002870249,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_NWPP,2035,full-base-200,MW,0.0,,BASN,NWPP,2143.6820330805017,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_SRSG,2035,full-base-200,MW,0.0,,BASN,SRSG,1196.8856954277987,,,base,base,carbon_price,0.0
SWITCH,,MISS_to_SRCE,2035,full-base-200,MW,0.0,,MISS,SRCE,910.5740119711644,,,base,base,carbon_price,0.0
SWITCH,,SRCE_to_SRSE,2035,full-base-200,MW,0.0,,SRCE,SRSE,808.9930595294763,,,base,base,carbon_price,0.0
SWITCH,,MISS_to_SPPS,2035,full-base-200,MW,3775406.0,,MISS,SPPS,1083.4402589451677,,,base,base,carbon_price,3484.6457999999984
SWITCH,,SPPS_to_SRSG,2035,full-base-200,MW,1619193.0,,SPPS,SRSG,1530.6511537017682,,,base,base,carbon_price,1057.8460099999993
SWITCH,,SPPN_to_SPPS,2035,full-base-200,MW,322448.0,,SPPN,SPPS,679.4249275747745,,,base,base,carbon_price,474.5892999999997
SWITCH,,NWPP_to_RMRG,2035,full-base-200,MW,371578.0,,NWPP,RMRG,256.39318164425606,,,base,base,carbon_price,1449.2493399999998
SWITCH,,RMRG_to_SRSG,2035,full-base-200,MW,1817513.0,,RMRG,SRSG,1451.9389962866967,,,base,base,carbon_price,1251.78319
SWITCH,,MISS_to_SRSE,2035,full-base-200,MW,0.0,,MISS,SRSE,825.7437764420143,,,base,base,carbon_price,1.0000000656873452e-05
SWITCH,,CASO_to_NWPP,2035,full-base-200,MW,0.0,,CASO,NWPP,1859.1210098249192,,,base,base,carbon_price,0.0
SWITCH,,CASO_to_SRSG,2035,full-base-200,MW,825896.0,,CASO,SRSG,670.4280089248628,,,base,base,carbon_price,1231.8942499999994
SWITCH,,MISW_to_SPPN,2035,full-base-200,MW,0.0,,MISW,SPPN,1014.1486283848258,,,base,base,carbon_price,0.0
SWITCH,,NWPP_to_SPPN,2035,full-base-200,MW,1702272.0,,NWPP,SPPN,2877.9361274282305,,,base,base,carbon_price,591.4906800000001
SWITCH,,MISW_to_NWPP,2035,full-base-200,MW,0.0,,MISW,NWPP,14040.700523946523,,,base,base,carbon_price,0.0
SWITCH,,RMRG_to_SPPN,2035,full-base-200,MW,349358.0,,RMRG,SPPN,780.5713741841813,,,base,base,carbon_price,447.56640000000016
SWITCH,,RMRG_to_SPPC,2035,full-base-200,MW,1959673.0,,RMRG,SPPC,936.6269837220768,,,base,base,carbon_price,2092.2667500000007
SWITCH,,SRSG_to_TRE,2035,full-base-200,MW,1666229.0,,SRSG,TRE,1692.23667175099,,,base,base,carbon_price,984.63145
SWITCH,,MISC_to_PJMC,2040,full-base-200,MW,0.0,,MISC,PJMC,626.2046711986147,,,base,base,carbon_price,0.0
SWITCH,,PJMC_to_PJMW,2040,full-base-200,MW,383988.0,,PJMC,PJMW,484.9526117173539,,,base,base,carbon_price,791.8047800000004
SWITCH,,MISW_to_PJMC,2040,full-base-200,MW,1234928.0,,MISW,PJMC,577.3769837220765,,,base,base,carbon_price,2138.85858
SWITCH,,NYUP_to_PJME,2040,full-base-200,MW,447482.0,,NYUP,PJME,316.61636032760543,,,base,base,carbon_price,1413.324199999999
SWITCH,,PJME_to_PJMW,2040,full-base-200,MW,6545957.0,,PJME,PJMW,482.9870637110515,,,base,base,carbon_price,13553.06859
SWITCH,,NYCW_to_PJME,2040,full-base-200,MW,131316.0,,NYCW,PJME,81.02077938846139,,,base,base,carbon_price,1620.7636399999992
SWITCH,,PJMD_to_PJME,2040,full-base-200,MW,150739.0,,PJMD,PJME,139.26433395480618,,,base,base,carbon_price,1082.39541
SWITCH,,MISC_to_MISE,2040,full-base-200,MW,253469.0,,MISC,MISE,993.3851724175372,,,base,base,carbon_price,255.15691000000015
SWITCH,,MISE_to_PJMW,2040,full-base-200,MW,0.0,,MISE,PJMW,672.2944948093907,,,base,base,carbon_price,0.0
SWITCH,,MISE_to_MISW,2040,full-base-200,MW,0.0,,MISE,MISW,1338.0895372438338,,,base,base,carbon_price,9.999999974752429e-06
SWITCH,,ISNE_to_NYUP,2040,full-base-200,MW,291729.0,,ISNE,NYUP,422.4133412443229,,,base,base,carbon_price,690.6248099999993
SWITCH,,ISNE_to_NYCW,2040,full-base-200,MW,0.0,,ISNE,NYCW,208.76319678780865,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPC,2040,full-base-200,MW,365025.0,,MISC,SPPC,696.0754685319118,,,base,base,carbon_price,524.4037199999993
SWITCH,,MISC_to_PJMW,2040,full-base-200,MW,925210.0,,MISC,PJMW,636.7767278564246,,,base,base,carbon_price,1452.95849
SWITCH,,MISC_to_SRCE,2040,full-base-200,MW,0.0,,MISC,SRCE,807.5788459671032,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPS,2040,full-base-200,MW,796126.0,,MISC,SPPS,1164.3004320004338,,,base,base,carbon_price,683.78042
SWITCH,,MISC_to_MISS,2040,full-base-200,MW,0.0,,MISC,MISS,1432.2313664952487,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPN,2040,full-base-200,MW,248562.0,,MISC,SPPN,919.2234841721058,,,base,base,carbon_price,270.4041400000001
SWITCH,,MISC_to_MISW,2040,full-base-200,MW,0.0,,MISC,MISW,1370.4981771620598,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_CANO,2040,full-base-200,MW,0.0,,BASN,CANO,1613.3847128003597,,,base,base,carbon_price,0.0
SWITCH,,CANO_to_CASO,2040,full-base-200,MW,0.0,,CANO,CASO,678.496525078502,,,base,base,carbon_price,0.0
SWITCH,,CANO_to_NWPP,2040,full-base-200,MW,0.0,,CANO,NWPP,1302.6110658309303,,,base,base,carbon_price,0.0
SWITCH,,TRE_to_TREW,2040,full-base-200,MW,0.0,,TRE,TREW,694.9819646586291,,,base,base,carbon_price,0.0
SWITCH,,SPPS_to_TREW,2040,full-base-200,MW,0.0,,SPPS,TREW,594.5912331781975,,,base,base,carbon_price,1.0000000656873452e-05
SWITCH,,SPPC_to_SPPS,2040,full-base-200,MW,73421.0,,SPPC,SPPS,455.0277413171593,,,base,base,carbon_price,161.35592999999972
SWITCH,,MISS_to_SPPC,2040,full-base-200,MW,0.0,,MISS,SPPC,1264.309793619994,,,base,base,carbon_price,1.0000000202126104e-05
SWITCH,,SPPC_to_SPPN,2040,full-base-200,MW,0.0,,SPPC,SPPN,261.19343417595013,,,base,base,carbon_price,9.999999747378752e-06
SWITCH,,MISW_to_SPPC,2040,full-base-200,MW,0.0,,MISW,SPPC,1195.0293103479462,,,base,base,carbon_price,7e-05
SWITCH,,FRCC_to_SRSE,2040,full-base-200,MW,0.0,,FRCC,SRSE,930.705776696937,,,base,base,carbon_price,0.0
SWITCH,,SPPS_to_TRE,2040,full-base-200,MW,0.0,,SPPS,TRE,501.3042951289656,,,base,base,carbon_price,0.0
SWITCH,,PJMW_to_SRCA,2040,full-base-200,MW,0.0,,PJMW,SRCA,900.2912298442393,,,base,base,carbon_price,0.0
SWITCH,,SRCA_to_SRCE,2040,full-base-200,MW,0.0,,SRCA,SRCE,1047.313910703395,,,base,base,carbon_price,1.0000000003174137e-05
SWITCH,,PJMD_to_SRCA,2040,full-base-200,MW,461433.0,,PJMD,SRCA,525.2547915890101,,,base,base,carbon_price,878.4942699999999
SWITCH,,SRCA_to_SRSE,2040,full-base-200,MW,0.0,,SRCA,SRSE,750.9564568673488,,,base,base,carbon_price,0.0
SWITCH,,NYCW_to_NYUP,2040,full-base-200,MW,0.0,,NYCW,NYUP,319.03239545042265,,,base,base,carbon_price,0.0
SWITCH,,PJMW_to_SRCE,2040,full-base-200,MW,0.0,,PJMW,SRCE,542.940224506259,,,base,base,carbon_price,0.0
SWITCH,,PJMD_to_PJMW,2040,full-base-200,MW,0.0,,PJMD,PJMW,493.7545177764829,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_RMRG,2040,full-base-200,MW,0.0,,BASN,RMRG,1478.968739910536,,,base,base,carbon_price,1.9999999949504858e-05
SWITCH,,BASN_to_CASO,2040,full-base-200,MW,0.0,,BASN,CASO,1052.8154002870249,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_NWPP,2040,full-base-200,MW,0.0,,BASN,NWPP,2143.6820330805017,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_SRSG,2040,full-base-200,MW,0.0,,BASN,SRSG,1196.8856954277987,,,base,base,carbon_price,0.0
SWITCH,,MISS_to_SRCE,2040,full-base-200,MW,0.0,,MISS,SRCE,910.5740119711644,,,base,base,carbon_price,0.0
SWITCH,,SRCE_to_SRSE,2040,full-base-200,MW,0.0,,SRCE,SRSE,808.9930595294763,,,base,base,carbon_price,0.0
SWITCH,,MISS_to_SPPS,2040,full-base-200,MW,566584.0,,MISS,SPPS,1083.4402589451677,,,base,base,carbon_price,522.9485800000002
SWITCH,,SPPS_to_SRSG,2040,full-base-200,MW,4845529.0,,SPPS,SRSG,1530.6511537017682,,,base,base,carbon_price,3165.66504
SWITCH,,SPPN_to_SPPS,2040,full-base-200,MW,41365.0,,SPPN,SPPS,679.4249275747745,,,base,base,carbon_price,60.88164000000051
SWITCH,,NWPP_to_RMRG,2040,full-base-200,MW,80654.0,,NWPP,RMRG,256.39318164425606,,,base,base,carbon_price,314.5724799999998
SWITCH,,RMRG_to_SRSG,2040,full-base-200,MW,0.0,,RMRG,SRSG,1451.9389962866967,,,base,base,carbon_price,0.0001000000002022
SWITCH,,MISS_to_SRSE,2040,full-base-200,MW,0.0,,MISS,SRSE,825.7437764420143,,,base,base,carbon_price,0.0
SWITCH,,CASO_to_NWPP,2040,full-base-200,MW,0.0,,CASO,NWPP,1859.1210098249192,,,base,base,carbon_price,0.0
SWITCH,,CASO_to_SRSG,2040,full-base-200,MW,658788.0,,CASO,SRSG,670.4280089248628,,,base,base,carbon_price,982.6384200000012
SWITCH,,MISW_to_SPPN,2040,full-base-200,MW,0.0,,MISW,SPPN,1014.1486283848258,,,base,base,carbon_price,0.0
SWITCH,,NWPP_to_SPPN,2040,full-base-200,MW,1240799.0,,NWPP,SPPN,2877.9361274282305,,,base,base,carbon_price,431.14189999999985
SWITCH,,MISW_to_NWPP,2040,full-base-200,MW,0.0,,MISW,NWPP,14040.700523946523,,,base,base,carbon_price,0.0
SWITCH,,RMRG_to_SPPN,2040,full-base-200,MW,647572.0,,RMRG,SPPN,780.5713741841813,,,base,base,carbon_price,829.6126699999995
SWITCH,,RMRG_to_SPPC,2040,full-base-200,MW,70333.0,,RMRG,SPPC,936.6269837220768,,,base,base,carbon_price,75.09209999999985
SWITCH,,SRSG_to_TRE,2040,full-base-200,MW,1537949.0,,SRSG,TRE,1692.23667175099,,,base,base,carbon_price,908.82604
SWITCH,,MISC_to_PJMC,2045,full-base-200,MW,0.0,,MISC,PJMC,626.2046711986147,,,base,base,carbon_price,0.0
SWITCH,,PJMC_to_PJMW,2045,full-base-200,MW,0.0,,PJMC,PJMW,484.9526117173539,,,base,base,carbon_price,0.0
SWITCH,,MISW_to_PJMC,2045,full-base-200,MW,310304.0,,MISW,PJMC,577.3769837220765,,,base,base,carbon_price,537.4380999999994
SWITCH,,NYUP_to_PJME,2045,full-base-200,MW,86116.0,,NYUP,PJME,316.61636032760543,,,base,base,carbon_price,271.9879199999996
SWITCH,,PJME_to_PJMW,2045,full-base-200,MW,3709853.0,,PJME,PJMW,482.9870637110515,,,base,base,carbon_price,7681.060890000001
SWITCH,,NYCW_to_PJME,2045,full-base-200,MW,106684.0,,NYCW,PJME,81.02077938846139,,,base,base,carbon_price,1316.7546900000016
SWITCH,,PJMD_to_PJME,2045,full-base-200,MW,235061.0,,PJMD,PJME,139.26433395480618,,,base,base,carbon_price,1687.8759300000002
SWITCH,,MISC_to_MISE,2045,full-base-200,MW,0.0,,MISC,MISE,993.3851724175372,,,base,base,carbon_price,0.0
SWITCH,,MISE_to_PJMW,2045,full-base-200,MW,0.0,,MISE,PJMW,672.2944948093907,,,base,base,carbon_price,0.0
SWITCH,,MISE_to_MISW,2045,full-base-200,MW,0.0,,MISE,MISW,1338.0895372438338,,,base,base,carbon_price,0.0
SWITCH,,ISNE_to_NYUP,2045,full-base-200,MW,0.0,,ISNE,NYUP,422.4133412443229,,,base,base,carbon_price,0.0
SWITCH,,ISNE_to_NYCW,2045,full-base-200,MW,0.0,,ISNE,NYCW,208.76319678780865,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPC,2045,full-base-200,MW,991511.0,,MISC,SPPC,696.0754685319118,,,base,base,carbon_price,1424.4298900000013
SWITCH,,MISC_to_PJMW,2045,full-base-200,MW,1369706.0,,MISC,PJMW,636.7767278564246,,,base,base,carbon_price,2150.9986200000003
SWITCH,,MISC_to_SRCE,2045,full-base-200,MW,0.0,,MISC,SRCE,807.5788459671032,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPS,2045,full-base-200,MW,1774322.0,,MISC,SPPS,1164.3004320004338,,,base,base,carbon_price,1523.93818
SWITCH,,MISC_to_MISS,2045,full-base-200,MW,0.0,,MISC,MISS,1432.2313664952487,,,base,base,carbon_price,0.0
SWITCH,,MISC_to_SPPN,2045,full-base-200,MW,317186.0,,MISC,SPPN,919.2234841721058,,,base,base,carbon_price,345.05908
SWITCH,,MISC_to_MISW,2045,full-base-200,MW,0.0,,MISC,MISW,1370.4981771620598,,,base,base,carbon_price,0.0
SWITCH,,BASN_to_CANO,2045,full-base-200,MW,0.0,,BASN,CANO,1613.3847128003597,,,base,base,carbon_price,0.0
SWITCH,,CANO_to_CASO,2045,full-base-200,MW,0.0,,CANO,CASO,678.496525078502,,,base,base,carbon_price,0.0
SWITCH,,CANO_to_NWPP,2045,full-base-200,MW,0.0,,CANO,NWPP,1302.6110658309303,,,base,base,carbon_price,0.0
SWITCH,,TRE_to_TREW,2045,full-base-200,MW,0.0,,TRE,TREW,694.9819646586291,,,base,base,carbon_price,0.0
SWITCH,,SPPS_to_TREW,2045,full-base-200,MW,50500.0,,SPPS,TREW,594.5912331781975,,,base,base,carbon_price,84.93205999999918
SWITCH,,SPPC_to_SPPS,2045,full-base-200,MW,295953.0,,SPPC,SPPS,455.0277413171593,,,base,base,carbon_price,650.4063000000006
