case,tech_type,planning_year,agg_zone,value,min,max
full-base-200,Natural Gas CT,2040,PJM,1083508.0,806320.0,1187053.0
full-base-200,Natural Gas CT,2040,SOU,240120.75,171507.0,274194.0
full-base-200,Natural Gas CT,2040,SPP,365235.25,324202.0,387418.0
full-base-200,Natural Gas CT,2040,TRE,340284.0,330567.0,353383.0
full-base-200,Natural Gas CT,2040,WECC,318589.5,265875.0,381136.0
full-base-200,Natural Gas CT,2045,CA,505764.75,399039.0,618636.0
full-base-200,Natural Gas CT,2045,MISO,1555165.0,1450416.0,1623968.0
full-base-200,Natural Gas CT,2045,NE,479327.75,464349.0,490610.0
full-base-200,Natural Gas CT,2045,PJM,1267288.0,1062139.0,1394757.0
full-base-200,Natural Gas CT,2045,SOU,544858.5,389035.0,623730.0
full-base-200,Natural Gas CT,2045,SPP,503444.75,453496.0,539734.0
full-base-200,Natural Gas CT,2045,TRE,551071.5,490174.0,594063.0
full-base-200,Natural Gas CT,2045,WECC,414772.75,337347.0,470500.0
full-base-200,Natural Gas CT,2050,CA,363025.75,314740.0,428922.0
full-base-200,Natural Gas CT,2050,MISO,951455.75,881258.0,1027040.0
full-base-200,Natural Gas CT,2050,NE,414648.5,389116.0,464805.0
full-base-200,Natural Gas CT,2050,PJM,957287.25,882009.0,1009974.0
full-base-200,Natural Gas CT,2050,SOU,441960.0,324147.0,525787.0
full-base-200,Natural Gas CT,2050,SPP,363135.25,341326.0,383398.0
full-base-200,Natural Gas CT,2050,TRE,356899.5,311804.0,393791.0
full-base-200,Natural Gas CT,2050,WECC,287074.5,233548.0,317615.0
full-base-200,Nuclear,2027,CA,831.0,0.0,1662.0
full-base-200,Nuclear,2027,MISO,174657815.75,174312800.0,174804590.0
full-base-200,Nuclear,2027,NE,58618865.75,58518200.0,58653504.0
full-base-200,Nuclear,2027,PJM,293967118.5,293697210.0,294626700.0
full-base-200,Nuclear,2027,SOU,209141707.25,208997443.0,209571500.0
full-base-200,Nuclear,2027,SPP,15575314.75,15503240.0,15631120.0
full-base-200,Nuclear,2027,TRE,40209732.25,40168890.0,40248223.0
full-base-200,Nuclear,2027,WECC,45070086.0,45058219.0,45089700.0
full-base-200,Nuclear,2030,CA,15116.0,0.0,30232.0
full-base-200,Nuclear,2030,MISO,141802896.25,140994110.0,142470550.0
full-base-200,Nuclear,2030,NE,51567028.0,51489723.0,51667520.0
full-base-200,Nuclear,2030,PJM,272767402.25,272196959.0,273236459.0
full-base-200,Nuclear,2030,SOU,200419618.5,200149050.0,200586100.0
full-base-200,Nuclear,2030,SPP,11517658.75,11466970.0,11570398.0
full-base-200,Nuclear,2030,TRE,29523060.0,29297777.0,29606018.0
full-base-200,Nuclear,2030,WECC,32625671.5,32539157.0,32741450.0
full-base-200,Nuclear,2035,CA,16992.0,0.0,33984.0
full-base-200,Nuclear,2035,MISO,144426151.5,143139450.0,146060735.0
full-base-200,Nuclear,2035,NE,50728029.5,50224010.0,51186400.0
full-base-200,Nuclear,2035,PJM,269234746.75,268722732.0,270076681.0
full-base-200,Nuclear,2035,SOU,196776601.0,196289648.0,197307309.0
full-base-200,Nuclear,2035,SPP,11654388.25,11619217.0,11699296.0
full-base-200,Nuclear,2035,TRE,29990602.75,29897413.0,30129227.0
full-base-200,Nuclear,2035,WECC,32503449.5,32365418.0,32782620.0
full-base-200,Nuclear,2040,CA,16974.0,0.0,33948.0
full-base-200,Nuclear,2040,MISO,143436276.25,142205430.0,144576317.0
full-base-200,Nuclear,2040,NE,49907257.0,49238269.0,50386273.0
full-base-200,Nuclear,2040,PJM,267578780.75,267050007.0,268382035.0
full-base-200,Nuclear,2040,SOU,193079833.0,192910231.0,193450936.0
full-base-200,Nuclear,2040,SPP,11636970.5,11561462.0,11702872.0
full-base-200,Nuclear,2040,TRE,29681700.0,29626173.0,29716100.0
full-base-200,Nuclear,2040,WECC,31976152.75,31750246.0,32171482.0
full-base-200,Nuclear,2045,CA,18963.5,0.0,37927.0
full-base-200,Nuclear,2045,MISO,144915142.0,143595240.0,145827745.0
full-base-200,Nuclear,2045,NE,49498168.5,48929555.0,49954632.0
full-base-200,Nuclear,2045,PJM,269525789.25,268645865.0,270857133.0
full-base-200,Nuclear,2045,SOU,192850951.0,192598618.0,193134669.0
full-base-200,Nuclear,2045,SPP,11905481.75,11851338.0,11976724.0
full-base-200,Nuclear,2045,TRE,29982600.5,29876167.0,30118047.0
full-base-200,Nuclear,2045,WECC,33229132.0,32940592.0,33663427.0
full-base-200,Nuclear,2050,CA,18992.5,0.0,37985.0
full-base-200,Nuclear,2050,MISO,143291744.75,142245010.0,144137181.0
full-base-200,Nuclear,2050,NE,40124101.75,39663173.0,40674200.0
full-base-200,Nuclear,2050,PJM,261879344.0,260807591.0,262455549.0
full-base-200,Nuclear,2050,SOU,190275966.75,189983813.0,190576200.0
full-base-200,Nuclear,2050,SPP,12263111.25,12142408.0,12358700.0
full-base-200,Nuclear,2050,TRE,30915397.0,30718908.0,31139824.0
full-base-200,Nuclear,2050,WECC,33775315.75,33628444.0,34035158.0
full-base-200,Solar,2027,CA,46993885.0,46953586.0,47077400.0
full-base-200,Solar,2027,MISO,26063311.75,26034218.0,26088881.0
full-base-200,Solar,2027,NE,8819495.75,8811115.0,8831929.0
full-base-200,Solar,2027,PJM,23758244.0,23732441.0,23789830.0
full-base-200,Solar,2027,SOU,48890507.5,48849268.0,48972800.0
full-base-200,Solar,2027,SPP,1339089.25,1294706.0,1384139.0
full-base-200,Solar,2027,TRE,51641764.25,50847904.0,52640552.0
full-base-200,Solar,2027,WECC,48477453.0,48371958.0,48631423.0
full-base-200,Solar,2030,CA,97459930.5,92620137.0,99901294.0
full-base-200,Solar,2030,MISO,152071888.25,148654243.0,155566801.0
full-base-200,Solar,2030,NE,30705265.0,29722860.0,31403113.0
full-base-200,Solar,2030,PJM,159473994.5,155382156.0,161432817.0
full-base-200,Solar,2030,SOU,161666389.5,157798406.0,163210825.0
full-base-200,Solar,2030,SPP,29044290.25,26873580.0,30294713.0
full-base-200,Solar,2030,TRE,69532599.0,66025281.0,73956705.0
full-base-200,Solar,2030,WECC,101820914.5,100486698.0,104727941.0
full-base-200,Solar,2035,CA,120636594.25,116950773.0,126141356.0
full-base-200,Solar,2035,MISO,197430840.25,191664738.0,204927446.0
full-base-200,Solar,2035,NE,47915748.75,40859094.0,52181470.0
full-base-200,Solar,2035,PJM,223814748.75,220240589.0,226731196.0
full-base-200,Solar,2035,SOU,215855148.5,215064728.0,217293450.0
full-base-200,Solar,2035,SPP,55923904.25,52862816.0,59420107.0
full-base-200,Solar,2035,TRE,97807524.5,93750980.0,105135517.0
full-base-200,Solar,2035,WECC,158901037.25,154702606.0,165966031.0
full-base-200,Solar,2040,CA,130477563.25,124654726.0,139794631.0
full-base-200,Solar,2040,MISO,243830913.25,235444077.0,256503923.0
full-base-200,Solar,2040,NE,74651988.75,71045100.0,78675974.0
full-base-200,Solar,2040,PJM,262593866.25,257638483.0,267851048.0
full-base-200,Solar,2040,SOU,258704692.75,255557145.0,261513155.0
full-base-200,Solar,2040,SPP,63004260.25,59277153.0,65590116.0
full-base-200,Solar,2040,TRE,112852795.75,108344859.0,119475715.0
full-base-200,Solar,2040,WECC,210357916.25,206106683.0,215411544.0
full-base-200,Solar,2045,CA,155772998.25,148130002.0,162552687.0
full-base-200,Solar,2045,MISO,298446197.0,290007566.0,312726324.0
full-base-200,Solar,2045,NE,96512361.75,89644449.0,101612127.0
full-base-200,Solar,2045,PJM,303067479.5,291669133.0,318053706.0
full-base-200,Solar,2045,SOU,299439587.0,295017936.0,303096245.0
full-base-200,Solar,2045,SPP,72023691.5,68082036.0,75372722.0
full-base-200,Solar,2045,TRE,132603144.0,127276918.0,138888622.0
full-base-200,Solar,2045,WECC,290806584.75,283783546.0,296100397.0
full-base-200,Solar,2050,CA,202731615.0,196207907.0,210443771.0
full-base-200,Solar,2050,MISO,324995360.0,318724709.0,329858654.0
full-base-200,Solar,2050,NE,109856383.0,102585861.0,118161939.0
full-base-200,Solar,2050,PJM,348069588.25,338084433.0,352959561.0
full-base-200,Solar,2050,SOU,355976046.75,345325850.0,363552813.0
full-base-200,Solar,2050,SPP,84846416.75,80114090.0,87878958.0
full-base-200,Solar,2050,TRE,153710140.5,148843611.0,158556484.0
full-base-200,Solar,2050,WECC,340634011.25,333487566.0,348476652.0
full-base-200,Wind,2027,CA,14923293.25,14911298.0,14941510.0
full-base-200,Wind,2027,MISO,252895142.75,251406216.0,255343896.0
full-base-200,Wind,2027,NE,20228261.0,11864452.0,23660944.0
full-base-200,Wind,2027,PJM,64323292.25,64261374.0,64409263.0
full-base-200,Wind,2027,SOU,5038722.5,4658479.0,5174818.0
full-base-200,Wind,2027,SPP,168553746.0,162827597.0,172903793.0
full-base-200,Wind,2027,TRE,186739232.5,184402946.0,189603881.0
full-base-200,Wind,2027,WECC,177363866.0,173123675.0,185725320.0
full-base-200,Wind,2030,CA,17692882.0,17448122.0,17961615.0
full-base-200,Wind,2030,MISO,451054208.25,433929199.0,460862476.0
full-base-200,Wind,2030,NE,126503760.25,124928717.0,128985244.0
full-base-200,Wind,2030,PJM,130772056.75,128647072.0,132910248.0
full-base-200,Wind,2030,SOU,72022837.75,71252756.0,73402721.0
full-base-200,Wind,2030,SPP,362785299.75,347227137.0,371608899.0
full-base-200,Wind,2030,TRE,287354750.25,274959591.0,303217240.0
full-base-200,Wind,2030,WECC,331504361.0,320383938.0,340038390.0
full-base-200,Wind,2035,CA,17846285.25,16943355.0,18839223.0
full-base-200,Wind,2035,MISO,477794201.5,459766062.0,491406108.0
full-base-200,Wind,2035,NE,159886122.5,155198441.0,172088638.0
full-base-200,Wind,2035,PJM,142806852.25,142255233.0,143426514.0
full-base-200,Wind,2035,SOU,77173509.75,76239860.0,78290011.0
full-base-200,Wind,2035,SPP,415723759.5,391796846.0,431025167.0
full-base-200,Wind,2035,TRE,318341164.5,303959778.0,334698329.0
full-base-200,Wind,2035,WECC,420123811.5,410692163.0,430404783.0
full-base-200,Wind,2040,CA,17500022.0,17100799.0,17804641.0
full-base-200,Wind,2040,MISO,508301120.75,490096983.0,519813590.0
full-base-200,Wind,2040,NE,175233877.25,166078603.0,190160384.0
full-base-200,Wind,2040,PJM,136891433.25,134802100.0,140025233.0
full-base-200,Wind,2040,SOU,91579851.75,89074010.0,93996106.0
full-base-200,Wind,2040,SPP,451439943.75,425470150.0,475110753.0
full-base-200,Wind,2040,TRE,338780845.25,323147633.0,359964578.0
full-base-200,Wind,2040,WECC,455078335.5,442086496.0,467760265.0
full-base-200,Wind,2045,CA,9286663.75,8895708.0,9592247.0
full-base-200,Wind,2045,MISO,539246098.25,518663413.0,552387706.0
full-base-200,Wind,2045,NE,181494830.5,172701379.0,196000339.0
full-base-200,Wind,2045,PJM,136184720.25,132535057.0,140281034.0
full-base-200,Wind,2045,SOU,108707942.75,106844866.0,110838804.0
full-base-200,Wind,2045,SPP,509438925.25,480971069.0,542795676.0
full-base-200,Wind,2045,TRE,375132901.75,354378213.0,397453707.0
full-base-200,Wind,2045,WECC,498844755.5,486205161.0,508939623.0
full-base-200,Wind,2050,CA,7899005.25,7356492.0,8476133.0
full-base-200,Wind,2050,MISO,541415179.0,522107631.0,558836028.0
full-base-200,Wind,2050,NE,184517159.75,177291806.0,194296435.0
full-base-200,Wind,2050,PJM,134382078.5,128060295.0,139502639.0
full-base-200,Wind,2050,SOU,113840144.0,110352853.0,117727971.0
full-base-200,Wind,2050,SPP,525199155.25,495860736.0,554992872.0
full-base-200,Wind,2050,TRE,377648551.5,358648247.0,397981771.0
full-base-200,Wind,2050,WECC,519617392.0,508066550.0,530993193.0
full-base-200-retire,Battery,2027,CA,7050727.75,6408369.0,8138730.0
full-base-200-retire,Battery,2027,MISO,86709.75,76960.0,98670.0
full-base-200-retire,Battery,2027,NE,244754.0,235581.0,260758.0
full-base-200-retire,Battery,2027,PJM,143635.5,138732.0,148677.0
full-base-200-retire,Battery,2027,SOU,227105.5,204917.0,259665.0
full-base-200-retire,Battery,2027,SPP,126257.75,117808.0,131411.0
full-base-200-retire,Battery,2027,TRE,2326607.5,2199122.0,2503080.0
full-base-200-retire,Battery,2027,WECC,707129.5,197308.0,915630.0
full-base-200-retire,Battery,2030,CA,14367356.0,13398673.0,15437660.0
full-base-200-retire,Battery,2030,MISO,277072.5,164348.0,579989.0
full-base-200-retire,Battery,2030,NE,535723.25,407331.0,713590.0
full-base-200-retire,Battery,2030,PJM,314460.0,217253.0,568486.0
full-base-200-retire,Battery,2030,SOU,820193.5,707266.0,1001729.0
full-base-200-retire,Battery,2030,SPP,289998.5,170253.0,523412.0
full-base-200-retire,Battery,2030,TRE,3525005.25,3079943.0,3898686.0
full-base-200-retire,Battery,2030,WECC,2081320.0,524236.0,3226514.0
full-base-200-retire,Battery,2035,CA,15816346.75,14716869.0,17679024.0
full-base-200-retire,Battery,2035,MISO,649649.0,176818.0,1848510.0
full-base-200-retire,Battery,2035,NE,3417028.0,1914049.0,6795518.0
full-base-200-retire,Battery,2035,PJM,718635.0,241215.0,2004127.0
full-base-200-retire,Battery,2035,SOU,1073504.75,747284.0,1902490.0
full-base-200-retire,Battery,2035,SPP,559517.0,192236.0,1483953.0
full-base-200-retire,Battery,2035,TRE,3946897.75,3422646.0,5092315.0
full-base-200-retire,Battery,2035,WECC,2843070.75,2628498.0,2952283.0
full-base-200-retire,Battery,2040,CA,16838234.25,14973530.0,21300373.0
full-base-200-retire,Battery,2040,MISO,3222155.75,182394.0,5370467.0
full-base-200-retire,Battery,2040,NE,12095008.5,8638800.0,17646940.0
full-base-200-retire,Battery,2040,PJM,6665302.0,498048.0,11467249.0
full-base-200-retire,Battery,2040,SOU,3326744.0,741612.0,5520980.0
full-base-200-retire,Battery,2040,SPP,3612758.5,199426.0,5100445.0
full-base-200-retire,Battery,2040,TRE,4440206.75,3583457.0,6075760.0
full-base-200-retire,Battery,2040,WECC,13149690.75,2782818.0,21940593.0
full-base-200-retire,Battery,2045,CA,20686276.0,14926076.0,27187923.0
full-base-200-retire,Battery,2045,MISO,11662561.75,2318958.0,15318061.0
full-base-200-retire,Battery,2045,NE,18944483.75,15217990.0,24616329.0
full-base-200-retire,Battery,2045,PJM,16750063.5,9014341.0,23949222.0
full-base-200-retire,Battery,2045,SOU,9781403.5,2761036.0,13512705.0
full-base-200-retire,Battery,2045,SPP,9097965.25,197617.0,12586333.0
full-base-200-retire,Battery,2045,TRE,7870017.75,3495547.0,10311749.0
full-base-200-retire,Battery,2045,WECC,31146815.5,12485351.0,45432614.0
full-base-200-retire,Battery,2050,CA,31551535.5,18946298.0,40395815.0
full-base-200-retire,Battery,2050,MISO,21454724.0,7669396.0,28978563.0
full-base-200-retire,Battery,2050,NE,20807727.0,14983681.0,27197946.0
full-base-200-retire,Battery,2050,PJM,27223181.75,22800921.0,34056769.0
full-base-200-retire,Battery,2050,SOU,25001809.0,14635671.0,31400849.0
full-base-200-retire,Battery,2050,SPP,12145061.5,3518778.0,16059566.0
full-base-200-retire,Battery,2050,TRE,11980303.0,4682775.0,15279214.0
full-base-200-retire,Battery,2050,WECC,50892134.0,34577128.0,67966035.0
full-base-200-retire,CCS,2027,CA,2045.0,0.0,4090.0
full-base-200-retire,CCS,2027,MISO,6444.5,0.0,12889.0
full-base-200-retire,CCS,2027,NE,,,
full-base-200-retire,CCS,2027,PJM,2428.5,0.0,4857.0
full-base-200-retire,CCS,2027,SOU,3484.0,0.0,6968.0
full-base-200-retire,CCS,2027,SPP,3305.5,0.0,6611.0
full-base-200-retire,CCS,2027,TRE,2259.5,0.0,4519.0
full-base-200-retire,CCS,2027,WECC,2626.0,0.0,5252.0
full-base-200-retire,CCS,2030,CA,38929986.25,31721152.0,53796400.0
full-base-200-retire,CCS,2030,MISO,51989505.75,31978276.0,78973493.0
full-base-200-retire,CCS,2030,NE,,,
full-base-200-retire,CCS,2030,PJM,114588033.75,109923748.0,127426000.0
full-base-200-retire,CCS,2030,SOU,190242467.25,183076001.0,204426400.0
full-base-200-retire,CCS,2030,SPP,246568.0,0.0,493136.0
full-base-200-retire,CCS,2030,TRE,44103902.75,38080190.0,48913300.0
full-base-200-retire,CCS,2030,WECC,195232.5,0.0,390465.0
full-base-200-retire,CCS,2035,CA,98256848.75,91627682.0,108682000.0
full-base-200-retire,CCS,2035,MISO,214746390.75,191565694.0,226805975.0
full-base-200-retire,CCS,2035,NE,,,
full-base-200-retire,CCS,2035,PJM,257249049.5,246335791.0,282221223.0
full-base-200-retire,CCS,2035,SOU,267526562.75,260740767.0,277553400.0
full-base-200-retire,CCS,2035,SPP,650191.3333333334,433186.0,960556.0
full-base-200-retire,CCS,2035,TRE,96352377.0,90495950.0,103719155.0
full-base-200-retire,CCS,2035,WECC,11438706.75,3401322.0,19360845.0
full-base-200-retire,CCS,2040,CA,117444100.25,112108229.0,121161231.0
full-base-200-retire,CCS,2040,MISO,280423672.75,252044391.0,296439100.0
full-base-200-retire,CCS,2040,NE,,,
full-base-200-retire,CCS,2040,PJM,328670379.5,313731190.0,348304439.0
full-base-200-retire,CCS,2040,SOU,303226925.25,298127255.0,308080300.0
full-base-200-retire,CCS,2040,SPP,4899051.333333333,1320831.0,8244035.0
full-base-200-retire,CCS,2040,TRE,113941218.0,102312184.0,122116346.0
full-base-200-retire,CCS,2040,WECC,28953206.0,17235464.0,35217034.0
full-base-200-retire,CCS,2045,CA,150580659.5,147296872.0,153738400.0
full-base-200-retire,CCS,2045,MISO,336502841.25,308796372.0,361143600.0
full-base-200-retire,CCS,2045,NE,,,
full-base-200-retire,CCS,2045,PJM,399570504.75,363747088.0,420488690.0
full-base-200-retire,CCS,2045,SOU,356889443.75,354195200.0,360038488.0
full-base-200-retire,CCS,2045,SPP,6031019.5,18161.0,13090726.0
full-base-200-retire,CCS,2045,TRE,131127676.75,121442251.0,135399280.0
full-base-200-retire,CCS,2045,WECC,39341347.25,33411017.0,44827231.0
full-base-200-retire,CCS,2050,CA,152549338.25,147079194.0,158945716.0
full-base-200-retire,CCS,2050,MISO,344528811.0,321426089.0,364525000.0
full-base-200-retire,CCS,2050,NE,,,
full-base-200-retire,CCS,2050,PJM,410924949.5,376247915.0,427705560.0
full-base-200-retire,CCS,2050,SOU,358902698.0,352335489.0,363259800.0
full-base-200-retire,CCS,2050,SPP,7462266.5,2622883.0,14564201.0
full-base-200-retire,CCS,2050,TRE,133686268.5,126722468.0,139488094.0
full-base-200-retire,CCS,2050,WECC,42967824.0,37839424.0,48239292.0
full-base-200-retire,Coal,2027,CA,7083.0,0.0,14166.0
full-base-200-retire,Coal,2027,MISO,26557673.0,14699940.0,39145992.0
full-base-200-retire,Coal,2027,NE,4225889.25,2890280.0,4673760.0
full-base-200-retire,Coal,2027,PJM,1500629.6666666667,0.0,4398532.0
full-base-200-retire,Coal,2027,SOU,16867.0,0.0,33734.0
full-base-200-retire,Coal,2027,SPP,33743517.5,31282989.0,36676265.0
full-base-200-retire,Coal,2027,TRE,13792.5,0.0,27585.0
full-base-200-retire,Coal,2027,WECC,42531932.5,25803271.0,56375212.0
full-base-200-retire,Coal,2030,CA,963.0,963.0,963.0
full-base-200-retire,Coal,2030,MISO,6204.0,0.0,12408.0
full-base-200-retire,Coal,2030,NE,5063.5,0.0,10127.0
full-base-200-retire,Coal,2030,PJM,6845.0,6845.0,6845.0
full-base-200-retire,Coal,2030,SOU,4445.0,4445.0,4445.0
full-base-200-retire,Coal,2030,SPP,5937.0,0.0,11874.0
full-base-200-retire,Coal,2030,TRE,2100.0,2100.0,2100.0
full-base-200-retire,Coal,2030,WECC,9673.5,0.0,19347.0
full-base-200-retire,Coal,2035,CA,94.0,94.0,94.0
full-base-200-retire,Coal,2035,MISO,999.0,999.0,999.0
full-base-200-retire,Coal,2035,NE,5452.333333333333,2236.0,10211.0
full-base-200-retire,Coal,2035,PJM,662.0,662.0,662.0
full-base-200-retire,Coal,2035,SOU,441.0,441.0,441.0
full-base-200-retire,Coal,2035,SPP,797.0,797.0,797.0
full-base-200-retire,Coal,2035,TRE,203.0,203.0,203.0
full-base-200-retire,Coal,2035,WECC,1284.0,1284.0,1284.0
full-base-200-retire,Coal,2040,CA,50.0,50.0,50.0
full-base-200-retire,Coal,2040,MISO,427.0,427.0,427.0
full-base-200-retire,Coal,2040,NE,7366.666666666667,1877.0,10405.0
full-base-200-retire,Coal,2040,PJM,335.0,335.0,335.0
full-base-200-retire,Coal,2040,SOU,234.0,234.0,234.0
full-base-200-retire,Coal,2040,SPP,329.0,329.0,329.0
full-base-200-retire,Coal,2040,TRE,100.0,100.0,100.0
full-base-200-retire,Coal,2040,WECC,548.0,548.0,548.0
full-base-200-retire,Coal,2045,CA,254.0,254.0,254.0
full-base-200-retire,Coal,2045,MISO,2070.0,2070.0,2070.0
full-base-200-retire,Coal,2045,NE,2348.6666666666665,1388.0,3007.0
full-base-200-retire,Coal,2045,PJM,1736.0,1736.0,1736.0
full-base-200-retire,Coal,2045,SOU,1306.0,1306.0,1306.0
full-base-200-retire,Coal,2045,SPP,1424.0,1424.0,1424.0
full-base-200-retire,Coal,2045,TRE,485.0,485.0,485.0
full-base-200-retire,Coal,2045,WECC,1166.0,161.0,2171.0
full-base-200-retire,Coal,2050,CA,51.0,51.0,51.0
full-base-200-retire,Coal,2050,MISO,423.0,423.0,423.0
full-base-200-retire,Coal,2050,NE,434.0,434.0,434.0
full-base-200-retire,Coal,2050,PJM,348.0,348.0,348.0
full-base-200-retire,Coal,2050,SOU,261.0,261.0,261.0
full-base-200-retire,Coal,2050,SPP,298.0,298.0,298.0
full-base-200-retire,Coal,2050,TRE,97.0,97.0,97.0
full-base-200-retire,Coal,2050,WECC,434.0,389.0,479.0
full-base-200-retire,Distributed Solar,2027,CA,26379744.75,26325778.0,26464900.0
full-base-200-retire,Distributed Solar,2027,MISO,8919498.5,8913364.0,8926060.0
full-base-200-retire,Distributed Solar,2027,NE,9844498.25,9717627.0,9978860.0
full-base-200-retire,Distributed Solar,2027,PJM,16353437.75,16221907.0,16498220.0
full-base-200-retire,Distributed Solar,2027,SOU,10636094.5,10628866.0,10654308.0
full-base-200-retire,Distributed Solar,2027,SPP,2379522.5,2361146.0,2413646.0
full-base-200-retire,Distributed Solar,2027,TRE,6457419.25,6439856.0,6496439.0
full-base-200-retire,Distributed Solar,2027,WECC,12027054.5,12021830.0,12036418.0
full-base-200-retire,Distributed Solar,2030,CA,31473772.75,30394100.0,32039639.0
full-base-200-retire,Distributed Solar,2030,MISO,16139031.75,15772990.0,16643308.0
full-base-200-retire,Distributed Solar,2030,NE,12161800.25,11987062.0,12366973.0
full-base-200-retire,Distributed Solar,2030,PJM,26181914.0,25988330.0,26339506.0
full-base-200-retire,Distributed Solar,2030,SOU,19175389.0,18965650.0,19284467.0
full-base-200-retire,Distributed Solar,2030,SPP,4166621.0,4048351.0,4492516.0
full-base-200-retire,Distributed Solar,2030,TRE,11878397.75,11668437.0,12472107.0
full-base-200-retire,Distributed Solar,2030,WECC,16022770.75,15312750.0,16783353.0
full-base-200-retire,Distributed Solar,2035,CA,36570171.75,35071900.0,37276658.0
full-base-200-retire,Distributed Solar,2035,MISO,26519096.0,25866050.0,27194176.0
full-base-200-retire,Distributed Solar,2035,NE,14109997.75,13896830.0,14341238.0
full-base-200-retire,Distributed Solar,2035,PJM,33104505.75,32936634.0,33305904.0
full-base-200-retire,Distributed Solar,2035,SOU,25181113.25,24764420.0,26289920.0
full-base-200-retire,Distributed Solar,2035,SPP,6714820.0,6518634.0,7180927.0
full-base-200-retire,Distributed Solar,2035,TRE,17215856.0,16846967.0,17794617.0
full-base-200-retire,Distributed Solar,2035,WECC,20194855.25,19511720.0,21082451.0
full-base-200-retire,Distributed Solar,2040,CA,37662237.0,36143900.0,38411783.0
full-base-200-retire,Distributed Solar,2040,MISO,29860789.0,28860820.0,30737370.0
full-base-200-retire,Distributed Solar,2040,NE,14175918.5,13974441.0,14326714.0
full-base-200-retire,Distributed Solar,2040,PJM,34729403.75,34280950.0,35065799.0
full-base-200-retire,Distributed Solar,2040,SOU,28196107.5,27872126.0,28955350.0
full-base-200-retire,Distributed Solar,2040,SPP,8184910.0,7546216.0,8877637.0
full-base-200-retire,Distributed Solar,2040,TRE,17757401.25,17456179.0,18408650.0
full-base-200-retire,Distributed Solar,2040,WECC,20415695.75,19536250.0,21388934.0
full-base-200-retire,Distributed Solar,2045,CA,36403213.75,36164161.0,36670400.0
full-base-200-retire,Distributed Solar,2045,MISO,32834456.25,31187220.0,34019234.0
full-base-200-retire,Distributed Solar,2045,NE,15008914.25,14694032.0,15229090.0
full-base-200-retire,Distributed Solar,2045,PJM,36213098.25,35963670.0,36499513.0
full-base-200-retire,Distributed Solar,2045,SOU,29028948.75,28561201.0,30216200.0
full-base-200-retire,Distributed Solar,2045,SPP,9421476.25,8927220.0,10097076.0
full-base-200-retire,Distributed Solar,2045,TRE,18477127.25,17808562.0,19351074.0
full-base-200-retire,Distributed Solar,2045,WECC,20396601.25,19938270.0,21193787.0
full-base-200-retire,Distributed Solar,2050,CA,36368431.0,35997005.0,36836200.0
full-base-200-retire,Distributed Solar,2050,MISO,36888449.0,34917730.0,38294736.0
full-base-200-retire,Distributed Solar,2050,NE,15789838.25,15455974.0,16029339.0
full-base-200-retire,Distributed Solar,2050,PJM,37867140.5,37474260.0,38186773.0
full-base-200-retire,Distributed Solar,2050,SOU,32245372.5,31714317.0,33503660.0
full-base-200-retire,Distributed Solar,2050,SPP,11009462.75,10460570.0,11797035.0
full-base-200-retire,Distributed Solar,2050,TRE,20281961.5,19965158.0,21096004.0
full-base-200-retire,Distributed Solar,2050,WECC,20990191.5,20633110.0,21843582.0
full-base-200-retire,Geothermal,2027,CA,6346773.25,207284.0,8395296.0
full-base-200-retire,Geothermal,2027,MISO,,,
full-base-200-retire,Geothermal,2027,NE,,,
full-base-200-retire,Geothermal,2027,PJM,,,
full-base-200-retire,Geothermal,2027,SOU,,,
full-base-200-retire,Geothermal,2027,SPP,,,
full-base-200-retire,Geothermal,2027,TRE,,,
full-base-200-retire,Geothermal,2027,WECC,7491876.0,7007082.0,7661472.0
full-base-200-retire,Geothermal,2030,CA,6200099.5,192864.0,8395296.0
full-base-200-retire,Geothermal,2030,MISO,,,
full-base-200-retire,Geothermal,2030,NE,,,
full-base-200-retire,Geothermal,2030,PJM,,,
full-base-200-retire,Geothermal,2030,SOU,,,
full-base-200-retire,Geothermal,2030,SPP,,,
full-base-200-retire,Geothermal,2030,TRE,,,
full-base-200-retire,Geothermal,2030,WECC,7132553.5,6652276.0,7661472.0
full-base-200-retire,Geothermal,2035,CA,6198344.75,189976.0,8395296.0
full-base-200-retire,Geothermal,2035,MISO,,,
full-base-200-retire,Geothermal,2035,NE,,,
full-base-200-retire,Geothermal,2035,PJM,,,
full-base-200-retire,Geothermal,2035,SOU,,,
full-base-200-retire,Geothermal,2035,SPP,,,
full-base-200-retire,Geothermal,2035,TRE,,,
full-base-200-retire,Geothermal,2035,WECC,7075060.25,6646482.0,7661472.0
full-base-200-retire,Geothermal,2040,CA,6182870.75,187779.0,8395296.0
full-base-200-retire,Geothermal,2040,MISO,,,
full-base-200-retire,Geothermal,2040,NE,,,
full-base-200-retire,Geothermal,2040,PJM,,,
full-base-200-retire,Geothermal,2040,SOU,,,
full-base-200-retire,Geothermal,2040,SPP,,,
full-base-200-retire,Geothermal,2040,TRE,,,
full-base-200-retire,Geothermal,2040,WECC,7044119.0,6621454.0,7661472.0
full-base-200-retire,Geothermal,2045,CA,6198530.25,189542.0,8395296.0
full-base-200-retire,Geothermal,2045,MISO,,,
full-base-200-retire,Geothermal,2045,NE,,,
full-base-200-retire,Geothermal,2045,PJM,,,
full-base-200-retire,Geothermal,2045,SOU,,,
