model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
TEMOA,BASN,Battery,2027,False,MW,3747.3,10.5,3736.8,0.0
TEMOA,BASN,Battery,2027,False,MWh,0.0,21.0,0.0,21.0
TEMOA,BASN,Battery,2027,True,MW,935.8,926.5,9.3,0.0
TEMOA,BASN,Battery,2027,True,MWh,2195.6,2173.7,21.9,0.0
TEMOA,BASN,Battery,2030,False,MW,10.5,34.5,0.0,10.3
TEMOA,BASN,Battery,2030,False,MWh,21.0,96.1,0.0,20.7
TEMOA,BASN,Battery,2030,True,MW,926.5,926.5,0.0,0.0
TEMOA,BASN,Battery,2030,True,MWh,2173.7,2173.7,0.0,0.0
TEMOA,BASN,Battery,2035,False,MW,34.5,116.7,0.0,40.6
TEMOA,BASN,Battery,2035,False,MWh,96.1,526.3,0.0,114.4
TEMOA,BASN,Battery,2035,True,MW,926.5,926.4,0.0,0.0
TEMOA,BASN,Battery,2035,True,MWh,2173.7,2173.6,0.1,0.0
TEMOA,BASN,Battery,2040,False,MW,116.7,5405.1,0.0,5288.4
TEMOA,BASN,Battery,2040,False,MWh,526.3,14531.4,0.0,14005.1
TEMOA,BASN,Battery,2045,False,MW,5405.1,5429.0,2.3,26.2
TEMOA,BASN,Battery,2045,False,MWh,14531.4,14580.5,21.2,70.3
TEMOA,BASN,Battery,2050,False,MW,5429.0,5482.6,0.0,53.6
TEMOA,BASN,Battery,2050,False,MWh,14580.5,14743.2,0.0,162.7
TEMOA,BASN,Coal,2027,True,MW,3000.2,3000.2,0.0,0.0
TEMOA,BASN,Coal,2030,True,MW,3000.2,3000.2,0.0,0.0
TEMOA,BASN,Coal,2035,True,MW,3000.2,3000.2,0.0,0.0
TEMOA,BASN,Coal,2040,True,MW,3000.2,2091.2,909.0,0.0
TEMOA,BASN,Coal,2045,True,MW,2091.2,1199.2,892.0,0.0
TEMOA,BASN,Coal,2050,True,MW,728.2,728.2,0.0,0.0
TEMOA,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
