model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
TEMOA,BASN,Battery,2027,True,MW,935.8,926.5,9.3,0.0
TEMOA,BASN,Battery,2027,True,MWh,2195.6,2173.7,21.9,0.0
TEMOA,BASN,Battery,2030,True,MW,926.5,926.5,0.0,0.0
TEMOA,BASN,Battery,2030,True,MWh,2173.7,2173.6,0.0,0.0
TEMOA,BASN,Battery,2035,False,MW,0.0,10.1,0.0,0.0
TEMOA,BASN,Battery,2035,False,MWh,0.0,20.2,0.0,0.0
TEMOA,BASN,Battery,2035,True,MW,926.5,925.6,0.9,0.0
TEMOA,BASN,Battery,2035,True,MWh,2173.6,2171.6,2.1,0.0
TEMOA,BASN,Battery,2040,False,MW,10.1,2635.8,0.0,1330.2
TEMOA,BASN,Battery,2040,False,MWh,20.2,7904.6,0.0,2660.4
TEMOA,BASN,Battery,2045,False,MW,2635.8,2640.3,0.0,4.6
TEMOA,BASN,Battery,2045,False,MWh,7904.6,7918.0,0.0,13.4
TEMOA,BASN,Battery,2050,False,MW,2640.3,2729.6,0.0,89.3
TEMOA,BASN,Battery,2050,False,MWh,7918.0,8100.8,0.0,182.8
TEMOA,BASN,Coal,2027,True,MW,3000.2,3000.2,0.0,0.0
TEMOA,BASN,Coal,2030,True,MW,3000.2,3000.2,0.0,0.0
TEMOA,BASN,Coal,2035,True,MW,3000.2,3000.0,0.1,0.0
TEMOA,BASN,Coal,2040,True,MW,3000.0,2091.0,909.0,0.0
TEMOA,BASN,Coal,2045,True,MW,2091.0,1198.9,892.1,0.0
TEMOA,BASN,Coal,2050,True,MW,728.1,728.1,0.0,0.0
TEMOA,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
TEMOA,BASN,Distributed Solar,2030,True,MW,1193.0,1642.0,0.0,449.0
TEMOA,BASN,Distributed Solar,2035,True,MW,1642.0,2007.7,0.0,365.7
TEMOA,BASN,Distributed Solar,2040,True,MW,2007.7,2010.6,0.0,2.9
TEMOA,BASN,Distributed Solar,2045,True,MW,2010.6,2029.0,0.0,18.4
TEMOA,BASN,Distributed Solar,2050,True,MW,2029.0,2056.9,0.0,28.0
TEMOA,BASN,Geothermal,2027,True,MW,462.4,554.8,0.0,92.4
TEMOA,BASN,Geothermal,2030,True,MW,554.8,519.4,35.4,0.0
TEMOA,BASN,Geothermal,2035,True,MW,519.4,496.7,22.7,0.0
TEMOA,BASN,Geothermal,2040,True,MW,496.7,344.6,152.1,0.0
TEMOA,BASN,Geothermal,2045,True,MW,344.6,182.0,162.6,0.0
TEMOA,BASN,Hydro,2027,True,MW,2662.7,2651.0,24.8,13.1
TEMOA,BASN,Hydro,2030,True,MW,2651.0,2650.9,0.1,0.0
TEMOA,BASN,Hydro,2035,True,MW,2650.9,2643.9,7.1,0.0
TEMOA,BASN,Hydro,2040,True,MW,2643.9,1871.1,772.8,0.0
TEMOA,BASN,Hydro,2045,True,MW,1871.1,1742.5,128.5,0.0
TEMOA,BASN,Hydro,2050,True,MW,1742.5,1571.8,170.8,0.0
TEMOA,BASN,Natural Gas CC,2027,True,MW,8312.3,8229.2,83.1,0.0
TEMOA,BASN,Natural Gas CC,2030,True,MW,8229.2,8137.0,92.2,0.0
