model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
GenX,BASN,Battery,2027,False,MW,0.0,3.9,0.0,3.9
GenX,BASN,Battery,2027,False,MWh,0.0,3.9,0.0,3.9
GenX,BASN,Battery,2027,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2027,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2035,False,MW,3.9,172.6,0.0,168.8
GenX,BASN,Battery,2035,False,MWh,3.9,337.4,0.0,333.5
GenX,BASN,Battery,2035,True,MW,935.8,1869.6,0.0,933.8
GenX,BASN,Battery,2035,True,MWh,2195.6,4389.2,0.0,2193.6
GenX,BASN,Battery,2040,False,MW,172.6,8661.5,0.0,8488.8
GenX,BASN,Battery,2040,False,MWh,337.4,28182.8,0.0,27845.4
GenX,BASN,Battery,2040,True,MW,1869.6,0.0,1869.6,0.0
GenX,BASN,Battery,2040,True,MWh,4389.2,0.0,4389.2,0.0
GenX,BASN,Battery,2045,False,MW,8661.5,11202.6,0.0,2541.1
GenX,BASN,Battery,2045,False,MWh,28182.8,28183.4,0.0,0.6
GenX,BASN,Battery,2045,True,MW,0.0,0.0,0.0,0.0
GenX,BASN,Battery,2045,True,MWh,0.0,0.0,0.0,0.0
GenX,BASN,Battery,2050,False,MW,11202.6,12963.3,0.0,1760.8
GenX,BASN,Battery,2050,False,MWh,28183.4,28184.4,0.0,1.0
GenX,BASN,Battery,2050,True,MW,0.0,0.0,0.0,0.0
GenX,BASN,Battery,2050,True,MWh,0.0,0.0,0.0,0.0
GenX,BASN,Coal,2027,True,MW,3000.2,3000.2,0.0,0.0
GenX,BASN,Coal,2035,True,MW,3000.2,6000.4,0.0,3000.2
GenX,BASN,Coal,2040,True,MW,6000.4,4182.4,1818.0,0.0
GenX,BASN,Coal,2045,True,MW,4182.4,2398.4,1784.0,0.0
GenX,BASN,Coal,2050,True,MW,2398.4,1456.4,942.0,0.0
GenX,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
GenX,BASN,Distributed Solar,2035,True,MW,1193.0,4016.0,0.0,2823.0
GenX,BASN,Distributed Solar,2040,True,MW,4016.0,4022.0,0.0,6.0
GenX,BASN,Distributed Solar,2045,True,MW,4022.0,4058.0,0.0,36.0
GenX,BASN,Distributed Solar,2050,True,MW,4058.0,4114.0,0.0,56.0
GenX,BASN,Geothermal,2027,True,MW,462.4,462.4,0.0,0.0
GenX,BASN,Geothermal,2035,True,MW,462.4,828.0,0.0,365.6
GenX,BASN,Geothermal,2040,True,MW,828.0,574.8,253.2,0.0
GenX,BASN,Geothermal,2045,True,MW,574.8,303.4,271.4,0.0
GenX,BASN,Geothermal,2050,True,MW,303.4,113.0,190.4,0.0
GenX,BASN,Hydro,2027,True,MW,2662.7,2662.7,0.0,0.0
GenX,BASN,Hydro,2035,True,MW,2662.7,5306.2,0.0,2643.5
GenX,BASN,Hydro,2040,True,MW,5306.2,3719.4,1586.8,0.0
GenX,BASN,Hydro,2045,True,MW,3719.4,3460.8,258.6,0.0
GenX,BASN,Hydro,2050,True,MW,3460.8,3122.0,338.8,0.0
GenX,BASN,Hydrogen,2027,False,MW,0.0,1.4,0.0,1.4
GenX,BASN,Hydrogen,2035,False,MW,1.4,55.2,0.0,53.7
GenX,BASN,Hydrogen,2040,False,MW,55.2,71.6,0.0,16.4
GenX,BASN,Hydrogen,2045,False,MW,71.6,166.3,0.0,94.7
GenX,BASN,Hydrogen,2050,False,MW,166.3,169.2,0.0,3.0
GenX,BASN,Natural Gas CC,2027,True,MW,8312.3,8312.3,0.0,0.0
GenX,BASN,Natural Gas CC,2035,True,MW,8312.3,16058.4,0.0,7746.1
GenX,BASN,Natural Gas CC,2040,True,MW,16058.4,15058.4,1000.0,0.0
GenX,BASN,Natural Gas CC,2045,True,MW,15058.4,15058.4,0.0,0.0
GenX,BASN,Natural Gas CC,2050,True,MW,15058.4,15058.4,0.0,0.0
GenX,BASN,Natural Gas CT,2027,True,MW,2183.0,2183.0,0.0,0.0
GenX,BASN,Natural Gas CT,2035,True,MW,2183.0,4121.8,0.0,1938.8
GenX,BASN,Natural Gas CT,2040,True,MW,4121.8,4121.8,0.0,0.0
GenX,BASN,Natural Gas CT,2045,True,MW,4121.8,3237.8,884.0,0.0
GenX,BASN,Natural Gas CT,2050,True,MW,3237.8,3237.8,0.0,0.0
GenX,BASN,Natural Gas Other,2027,True,MW,689.9,689.9,0.0,0.0
GenX,BASN,Natural Gas Other,2035,True,MW,689.9,452.8,458.5,221.4
GenX,BASN,Natural Gas Other,2040,True,MW,452.8,452.8,0.0,0.0
GenX,BASN,Natural Gas Other,2045,True,MW,452.8,442.8,10.0,0.0
GenX,BASN,Natural Gas Other,2050,True,MW,442.8,407.0,35.8,0.0
GenX,BASN,Nuclear,2027,False,MW,0.0,0.3,0.0,0.3
GenX,BASN,Nuclear,2035,False,MW,0.3,11.7,0.0,11.4
GenX,BASN,Nuclear,2040,False,MW,11.7,12.5,0.0,0.8
GenX,BASN,Nuclear,2045,False,MW,12.5,12.7,0.0,0.2
GenX,BASN,Nuclear,2050,False,MW,12.7,12.6,0.0,0.0
GenX,BASN,Other,2027,True,MW,54.5,54.5,0.0,0.0
GenX,BASN,Other,2035,True,MW,54.5,101.0,0.0,46.5
GenX,BASN,Other,2040,True,MW,101.0,76.6,24.4,0.0
GenX,BASN,Other,2045,True,MW,76.6,71.8,4.8,0.0
GenX,BASN,Other,2050,True,MW,71.8,32.8,39.0,0.0
GenX,BASN,Solar,2027,False,MW,0.0,4.4,0.0,4.4
GenX,BASN,Solar,2027,True,MW,8006.2,8006.2,0.0,0.0
GenX,BASN,Solar,2035,False,MW,4.4,18181.1,0.0,18176.7
GenX,BASN,Solar,2035,True,MW,8006.2,16012.4,0.0,8006.2
GenX,BASN,Solar,2040,False,MW,18181.1,40424.0,0.0,22243.0
GenX,BASN,Solar,2040,True,MW,16012.4,15868.0,144.4,0.0
GenX,BASN,Solar,2045,False,MW,40424.0,40450.7,0.0,26.7
GenX,BASN,Solar,2045,True,MW,15868.0,14130.2,1737.8,0.0
GenX,BASN,Solar,2050,False,MW,40450.7,50722.9,0.0,10272.2
GenX,BASN,Solar,2050,True,MW,14130.2,8544.8,5585.4,0.0
GenX,BASN,Wind,2027,False,MW,0.0,2641.8,0.0,2641.8
GenX,BASN,Wind,2027,True,MW,2030.1,2030.1,0.0,0.0
GenX,BASN,Wind,2035,False,MW,2641.8,33672.0,0.0,31030.2
GenX,BASN,Wind,2035,True,MW,2030.1,4039.2,0.0,2009.1
GenX,BASN,Wind,2040,False,MW,33672.0,33707.3,0.0,35.3
GenX,BASN,Wind,2040,True,MW,4039.2,2908.0,1131.2,0.0
GenX,BASN,Wind,2045,False,MW,33707.3,33716.4,0.1,9.2
GenX,BASN,Wind,2045,True,MW,2908.0,1167.6,1740.4,0.0
GenX,BASN,Wind,2050,False,MW,33716.4,33726.1,0.0,9.7
GenX,BASN,Wind,2050,True,MW,1167.6,1040.0,127.6,0.0
GenX,CANO,Battery,2027,False,MW,0.0,3.7,0.0,3.7
GenX,CANO,Battery,2027,False,MWh,0.0,3.8,0.0,3.8
GenX,CANO,Battery,2027,True,MW,2650.6,2650.6,0.0,0.0
GenX,CANO,Battery,2027,True,MWh,10570.7,10570.7,0.0,0.0
GenX,CANO,Battery,2035,False,MW,3.7,100.6,0.0,96.9
GenX,CANO,Battery,2035,False,MWh,3.8,121.2,0.0,117.4
GenX,CANO,Battery,2035,True,MW,2650.6,5291.4,0.0,2640.8
GenX,CANO,Battery,2035,True,MWh,10570.7,21121.2,0.0,10550.5
GenX,CANO,Battery,2040,False,MW,100.6,407.5,0.0,306.9
GenX,CANO,Battery,2040,False,MWh,121.2,930.2,0.0,809.0
GenX,CANO,Battery,2040,True,MW,5291.4,0.0,5291.4,0.0
GenX,CANO,Battery,2040,True,MWh,21121.2,0.0,21121.2,0.0
GenX,CANO,Battery,2045,False,MW,407.5,511.1,0.0,103.6
GenX,CANO,Battery,2045,False,MWh,930.2,930.4,0.0,0.2
GenX,CANO,Battery,2045,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Battery,2045,True,MWh,0.0,0.0,0.0,0.0
GenX,CANO,Battery,2050,False,MW,511.1,2039.7,0.0,1528.7
GenX,CANO,Battery,2050,False,MWh,930.4,2218.0,0.0,1287.6
GenX,CANO,Battery,2050,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Battery,2050,True,MWh,0.0,0.0,0.0,0.0
GenX,CANO,CCS,2027,False,MW,0.0,0.7,0.0,0.7
GenX,CANO,CCS,2035,False,MW,0.7,44.8,0.0,44.1
GenX,CANO,CCS,2040,False,MW,44.8,6410.4,0.0,6365.6
GenX,CANO,CCS,2045,False,MW,6410.4,6410.4,0.0,0.0
GenX,CANO,CCS,2050,False,MW,6410.4,6410.7,0.0,0.2
GenX,CANO,Distributed Solar,2027,True,MW,4470.0,4478.0,0.0,8.0
GenX,CANO,Distributed Solar,2035,True,MW,4478.0,12334.0,0.0,7856.0
GenX,CANO,Distributed Solar,2040,True,MW,12334.0,12852.0,0.0,518.0
GenX,CANO,Distributed Solar,2045,True,MW,12852.0,13000.0,0.0,148.0
GenX,CANO,Distributed Solar,2050,True,MW,13000.0,13124.0,0.0,124.0
GenX,CANO,Geothermal,2027,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Geothermal,2035,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Geothermal,2040,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Geothermal,2045,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Geothermal,2050,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Hydro,2027,True,MW,9703.8,9703.8,0.0,0.0
GenX,CANO,Hydro,2027,True,MWh,35292.0,35292.0,0.0,0.0
GenX,CANO,Hydro,2035,True,MW,9703.8,18793.0,0.0,9089.2
GenX,CANO,Hydro,2035,True,MWh,35292.0,70584.0,0.0,35292.0
GenX,CANO,Hydro,2040,True,MW,18793.0,18787.6,5.4,0.0
GenX,CANO,Hydro,2040,True,MWh,70584.0,70584.0,0.0,0.0
GenX,CANO,Hydro,2045,True,MW,18787.6,17867.0,920.6,0.0
GenX,CANO,Hydro,2045,True,MWh,70584.0,70584.0,0.0,0.0
GenX,CANO,Hydro,2050,True,MW,17867.0,16182.6,1684.4,0.0
GenX,CANO,Hydro,2050,True,MWh,70584.0,70584.0,0.0,0.0
GenX,CANO,Hydrogen,2027,False,MW,0.0,1.1,0.0,1.1
GenX,CANO,Hydrogen,2035,False,MW,1.1,36.2,0.0,35.1
GenX,CANO,Hydrogen,2040,False,MW,36.2,41.7,0.0,5.4
GenX,CANO,Hydrogen,2045,False,MW,41.7,102.0,0.0,60.3
GenX,CANO,Hydrogen,2050,False,MW,102.0,103.4,0.0,1.4
GenX,CANO,Natural Gas CC,2027,True,MW,11409.7,11409.7,0.0,0.0
GenX,CANO,Natural Gas CC,2035,True,MW,11409.7,22819.4,0.0,11409.7
GenX,CANO,Natural Gas CC,2040,True,MW,22819.4,22819.4,0.0,0.0
GenX,CANO,Natural Gas CC,2045,True,MW,22819.4,22819.4,0.0,0.0
GenX,CANO,Natural Gas CC,2050,True,MW,22819.4,21576.8,1242.6,0.0
GenX,CANO,Natural Gas CT,2027,True,MW,4675.5,4675.5,0.0,0.0
GenX,CANO,Natural Gas CT,2035,True,MW,4675.5,9172.4,0.0,4496.9
GenX,CANO,Natural Gas CT,2040,True,MW,9172.4,7005.0,2167.4,0.0
GenX,CANO,Natural Gas CT,2045,True,MW,7005.0,6227.6,777.4,0.0
GenX,CANO,Natural Gas CT,2050,True,MW,6227.6,5894.8,332.8,0.0
GenX,CANO,Natural Gas Other,2027,True,MW,447.3,447.3,0.0,0.0
GenX,CANO,Natural Gas Other,2035,True,MW,447.3,894.6,0.0,447.3
GenX,CANO,Natural Gas Other,2040,True,MW,894.6,894.6,0.0,0.0
GenX,CANO,Natural Gas Other,2045,True,MW,894.6,894.6,0.0,0.0
GenX,CANO,Natural Gas Other,2050,True,MW,894.6,873.6,21.0,0.0
GenX,CANO,Nuclear,2027,False,MW,0.0,0.3,0.0,0.3
GenX,CANO,Nuclear,2027,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Nuclear,2035,False,MW,0.3,9.8,0.0,9.5
GenX,CANO,Nuclear,2035,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Nuclear,2040,False,MW,9.8,10.5,0.0,0.8
GenX,CANO,Nuclear,2040,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Nuclear,2045,False,MW,10.5,12.0,0.0,1.5
GenX,CANO,Nuclear,2045,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Nuclear,2050,False,MW,12.0,12.0,0.0,0.0
GenX,CANO,Nuclear,2050,True,MW,0.0,0.0,0.0,0.0
GenX,CANO,Other,2027,True,MW,405.0,405.0,0.0,0.0
GenX,CANO,Other,2035,True,MW,405.0,773.2,0.0,368.2
GenX,CANO,Other,2040,True,MW,773.2,474.8,298.4,0.0
GenX,CANO,Other,2045,True,MW,474.8,472.0,2.8,0.0
GenX,CANO,Other,2050,True,MW,472.0,415.4,56.6,0.0
GenX,CANO,Solar,2027,False,MW,0.0,5.8,0.0,5.8
GenX,CANO,Solar,2027,True,MW,6328.2,6328.2,0.0,0.0
GenX,CANO,Solar,2035,False,MW,5.8,23276.5,0.0,23270.7
GenX,CANO,Solar,2035,True,MW,6328.2,12656.4,0.0,6328.2
GenX,CANO,Solar,2040,False,MW,23276.5,28415.9,0.0,5139.4
GenX,CANO,Solar,2040,True,MW,12656.4,12574.8,81.6,0.0
GenX,CANO,Solar,2045,False,MW,28415.9,28547.8,0.0,131.9
GenX,CANO,Solar,2045,True,MW,12574.8,9324.2,3250.6,0.0
GenX,CANO,Solar,2050,False,MW,28547.8,59383.5,0.1,30835.8
GenX,CANO,Solar,2050,True,MW,9324.2,5003.8,4320.4,0.0
GenX,CANO,Wind,2027,False,MW,0.0,3.6,0.0,3.6
GenX,CANO,Wind,2027,True,MW,1442.0,1442.0,0.0,0.0
GenX,CANO,Wind,2035,False,MW,3.6,111.2,0.0,107.6
GenX,CANO,Wind,2035,True,MW,1442.0,2524.0,0.0,1082.0
