Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,4.417630894902272e6,1067.6,0.47366166371490886
NY_Z_A_conventional_hydroelectric_1,2,1.3531009765385568e7,2434.9,0.636116194899504
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,221333.26097617473,63.3,0.40024908456767067
NY_Z_D_conventional_hydroelectric_1,5,5.681013427244315e6,809.6,0.8032351235783457
NY_Z_F_conventional_hydroelectric_1,6,1.0696418714334269e6,274.6,0.4458874377688838
PJM_EMAC_conventional_hydroelectric_1,10,2.7548486771443267e6,572.0,0.5513013983501127
PJM_Rest_conventional_hydroelectric_1,11,3.908452685378752e6,1507.8,0.2967211438689414
NENG_Rest_conventional_steam_coal_1,1,3.7749957492346433e6,437.99999998887444,0.9865741479467034
NENG_Rest_natural_gas_fired_combined_cycle_1,1,0.3489514524257823,3721.8999971063563,0.0
NENG_Rest_natural_gas_fired_combined_cycle_2,1,2.3678358706254587e7,10513.29999988362,0.2578100913720161
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,0.12382615286321846,9.190061156516549e-5,0.0
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,0.09265329210563743,7.530957379930925e-5,0.0
NENG_Rest_nuclear_1,1,2.57353487452273e7,2993.3127476003738,0.9841591560848424
NY_Z_A_natural_gas_fired_combined_cycle_1,2,0.28213226910412936,444.7999995075745,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,0.22753371810453618,46.999999555940995,0.0
NY_Z_A_natural_gas_steam_turbine_1,2,249555.46414022308,44.999999069290375,0.6348073598434019
NY_Z_B_natural_gas_fired_combined_cycle_1,3,0.18191905578611386,7.792178320642495e-5,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.036657424677002254,5.797322502609781e-5,0.0
NY_Z_B_nuclear_1,3,0.1285122715774674,2.51669706186064e-5,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1.1817620722165705,1768.1999999674533,7.650433349253082e-8
NY_Z_C&E_natural_gas_steam_turbine_1,4,0.2860812811945496,106.2999991844126,0.0
NY_Z_C&E_nuclear_1,4,2.2981928505474046e7,2699.9998440712884,0.974339041205064
NY_Z_D_natural_gas_fired_combined_cycle_1,5,0.2592231167119133,279.9999999540189,0.0
NY_Z_D_natural_gas_fired_combined_cycle_2,5,0.4060927732850142,90.9999994453726,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.5900636054282637e7,3499.7999993424723,0.5200662191577738
NY_Z_F_natural_gas_fired_combined_cycle_2,6,0.5234274753701782,293.2999997268785,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,5.184746034902464e6,746.4999971901855,0.7950328109961518
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.1888264023749982,21.6999958139791,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,0.06586463229137,83.79985838787368,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,6436.651502634285,24.79991127783953,0.029709630015762843
NY_Z_J_natural_gas_fired_combined_cycle_1,8,3.41999911433015e6,756.5999928283668,0.5174245556604198
NY_Z_J_natural_gas_fired_combined_cycle_2,8,7.257980109271247e6,2828.3999870244375,0.29373948000895184
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,0.08964259376675038,756.3999920593596,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,272254.6603328272,1620.9999853933296,0.019225590435210976
NY_Z_K_natural_gas_fired_combined_cycle_1,9,149988.00380875214,220.09999913106236,0.07800525464662099
NY_Z_K_natural_gas_fired_combined_cycle_2,9,2.9609749823419177e6,527.8999985670511,0.6420523676253526
NY_Z_K_natural_gas_fired_combustion_turbine_1,9,36.69909160221217,335.1999910148417,1.2532528208087163e-5
NY_Z_K_natural_gas_fired_combustion_turbine_2,9,39120.679303153636,90.62355054896304,0.04941430466976827
PJM_EMAC_conventional_steam_coal_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,10,0.36125398716136414,1958.6999974716168,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_2,10,1.6064486858965902e7,11865.29999798891,0.15497994735341716
PJM_EMAC_natural_gas_fired_combined_cycle_3,10,0.06918342800235569,772.1999991567667,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,0.1521594640135842,549.8999996709683,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,0.17276544542543273,2932.0999998999496,0.0
PJM_EMAC_natural_gas_steam_turbine_1,10,0.07223555647396579,7.602757223779122e-5,0.0
PJM_EMAC_nuclear_1,10,6.396553210056676e7,7347.699998445345,0.9965107212117814
PJM_EMAC_nuclear_2,10,2.082463171398974,0.00025360470834456805,0.0
PJM_Rest_conventional_steam_coal_1,11,2.161541835693394e8,29603.599994804714,0.8358079405112562
PJM_Rest_natural_gas_fired_combined_cycle_1,11,0.22841988447530492,0.00027094073118405504,0.0
PJM_Rest_natural_gas_fired_combined_cycle_2,11,4.727002614857863e7,21173.740711150025,0.2555498478259885
PJM_Rest_natural_gas_fired_combustion_turbine_1,11,0.24012218978320288,0.0009190871447239957,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_2,11,98204.02977033799,24327.79984265821,0.000462076465885986
PJM_Rest_natural_gas_fired_combustion_turbine_3,11,0.04101109735980829,615.640586234085,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_4,11,0.07646357721582737,0.000730760293721211,0.0
PJM_Rest_nuclear_1,11,1.9066342015244883e8,21998.915576907628,0.9920955023578828
NENG_Rest_naturalgas_ccavgcf_moderate_0,1,4.968533674951705,0.0007219003888738697,0.0
NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0.08329144096773361,3.605423975586565e-5,0.0
NENG_Rest_nuclear_nuclear_moderate_0,1,0.07275605692470545,1.5095230760117094e-5,0.0
NENG_Rest_naturalgas_ccs100_moderate_0,1,0.11659700004723203,3.0904767028233925e-5,0.0
NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0.2915486237530371,6.912275025962452e-5,0.0
NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0.12171009232689019,9.364773904419072e-5,0.0
NY_Z_A_nuclear_nuclear_moderate_0,2,0.07263774206115708,1.641239041683799e-5,0.0
NY_Z_A_naturalgas_ccs100_moderate_0,2,0.0924718694471554,2.6810632273571196e-5,0.0
NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0.11137199980613981,3.064255475524061e-5,0.0
NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0.07065628183319914,3.317833628800295e-5,0.0
NY_Z_B_nuclear_nuclear_moderate_0,3,0.06836540376439164,1.554448968706673e-5,0.0
NY_Z_B_naturalgas_ccs100_moderate_0,3,0.08296965690470907,2.3705119813183162e-5,0.0
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0.15180406618930792,3.579358709523735e-5,0.0
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0.08332313667966881,3.559853403507653e-5,0.0
