Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case
cStart,7688963357.5,8.681660535898583e7,1.8083229958639133e8,3.661610116424453e8,7.903976759447992e8,1.616479752956731e8,3.3557545124900645e8,1.5623369022331423e8,4.3769313734526056e8,4.6370097566818565e8,6.939242462412298e7,2.4681051853384223e7,3.2604710132237967e7,1.2355715609076835e8,1.4886898976856366e8,7.390110240587052e8,7.131145877136872e8,1.350905176367837e8,1.431962862996915e8,4.128878203004361e7,2.134520395569997e8,3.7069020469506574e8,2.890020670700485e8,6.345794014353948e8,1.6015565000965324e8,8.180507002032706e8,5.316894200781895e7,2035,GenX,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-base-200-tx-0
cNetworkExp,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,8804590093.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-base-200-tx-0
cFix,192113566000.5,6.318904062710001e9,4.108533813769999e9,6.457502052200001e9,1.0676963772929998e10,1.0497550451630003e10,1.037258646852e10,4.599953227189999e9,7.90232998005e9,1.092332412036e10,8.068820324740002e9,2.1508032232899995e9,3.8084427419199996e9,3.8199317246899996e9,3.8967469176400003e9,1.2271858633469997e10,1.406820782277e10,5.278239148509999e9,3.64352087037e9,2.8147097456200004e9,5.61478148672e9,9.164286634699999e9,1.0089846211499996e10,1.1054782869720001e10,6.53224472983e9,1.573600207414e10,2.242692891520001e9,2040,GenX,0.7,full-base-200-tx-0
cVar,60905726795.8,3.287677986705152e8,2.393066619541561e9,4.115184544842682e9,5.754755388376046e9,1.4021056002709486e9,2.6416045363448534e9,1.7721141843149164e9,3.231126312971174e9,3.0470819125915384e9,1.2338185204279802e9,1.689640615756137e9,3.706300478608635e8,1.3443503976591053e9,6.853698908783584e8,3.2313541152333183e9,7.475293903397758e9,9.381297724543034e8,8.098563938102003e8,1.8761714674129245e8,1.132126064685931e9,3.8789303074703064e9,2.0758125236790202e9,4.76158240909004e9,1.3151718166083887e9,4.928702654191476e9,1.6153331791392845e8,2040,GenX,0.2,full-base-200-tx-0
cNSE,819590364.8,3.6108804460377745e7,24419.981901127696,25830.50154249649,27216.53075372676,4.298056274073836e8,25692.548853385997,26757.47793518173,25792.841655482356,1.351787011206111e7,1.1130078908661549e8,1.4335968722156802e8,26196.870036102326,24296.76185456073,27670.5538466552,7.041702065880346e7,27067.06038427686,1.4590041750392592e7,23271.6673079301,22506.00730932195,23691.089322054126,26525.381787555187,26249.166068196355,26694.334738924415,27227.661142978755,28283.208149199854,25134.484868974912,2040,GenX,0.0,full-base-200-tx-0
cStart,10614552193.4,1.5694258867405653e8,3.8318190623677087e8,8.2907940569224e8,1.0629167100501909e9,1.5542554467985663e8,4.118355940118596e8,2.1005361787730512e8,5.768556223782951e8,5.823942268656118e8,1.9813844917012575e8,2.4934300451472495e7,3.3545617884571172e7,1.6603134802232257e8,1.9189942981402582e8,6.778922591201879e8,9.176591092680517e8,2.155628492382617e8,1.7006654461499903e8,5.691791902096029e7,2.745397055486262e8,5.316566856173648e8,3.950839130022174e8,8.520350233252007e8,3.354700081403184e8,1.1399400696815608e9,6.449374501366306e7,2040,GenX,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-base-200-tx-0
cNetworkExp,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,20695912813.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.1,full-base-200-tx-0
cFix,221134826346.4,8.08828224471e9,5.225011901940001e9,7.9173927390199995e9,1.1734437244009998e10,1.189254412422e10,1.123982060361e10,5.002811661360001e9,8.671628315189999e9,1.262565310274e10,1.002548431541e10,2.49826860709e9,4.2131021767200007e9,4.2912435466399994e9,4.48466746854e9,1.5652462239310001e10,1.5152426390050003e10,6.227845114440001e9,4.06284027371e9,3.2572547832300005e9,6.437501201300001e9,1.007637492569e10,1.1359161250509996e10,1.262482113182e10,8.252366687179999e9,1.7593246684549995e10,2.52817761345e9,2045,GenX,0.7,full-base-200-tx-0
cVar,68740507734.9,2.7825300484001625e8,2.9712488607251625e9,5.444373467772793e9,6.545675587372302e9,1.378229669837593e9,2.9658235803915644e9,2.0340190009774213e9,3.6705178106839e9,3.29427801536362e9,2.061966533225896e9,1.8384772924600925e9,3.679971237232974e8,1.4748731464068758e9,6.92743438164761e8,3.141659670554333e9,8.144815981956644e9,1.0171644722506181e9,8.534020704122804e8,2.062965008573311e8,1.413520279439599e9,4.471452068142468e9,2.5034504872844687e9,5.106442768087313e9,1.3262663943466625e9,5.394080602618713e9,1.4347990694240505e8,2045,GenX,0.2,full-base-200-tx-0
cNSE,1222363316.5,4.8894792010995515e7,17714.365421916693,18585.509194658087,20495.50499997944,4.4756661911172223e8,18704.66363145214,737985.4568742618,18748.15745565919,8.489551861758673e7,2.9046209906521946e8,1.6792827740318725e8,17679.64576759534,18403.357096341693,18377.1936282492,9.504689958183524e7,19293.262355133018,2.9499945010235783e7,2.137703817734281e7,1.4235399324119927e7,5.433032342292687e6,19057.291388148755,21644.17009155387,19452.252962223676,21162.387911859376,1.6019548261907961e7,16844.42207315475,2045,GenX,0.0,full-base-200-tx-0
cStart,11957287280.1,1.2376264426348789e8,4.8432822084560627e8,9.653910227703372e8,1.2085620801684928e9,1.5890789146826702e8,4.874821085519589e8,2.5666847962537128e8,6.807705442985152e8,5.445224652867464e8,3.151236979545062e8,2.616783530077444e7,3.277184586087797e7,1.8584151908648774e8,2.0814397868890953e8,5.490297540097784e8,1.0617347781727341e9,2.1431406333065388e8,1.8250139665119538e8,5.0215763945894256e7,3.2839224279343027e8,6.696886569975911e8,5.130436725909727e8,1.0289194030823487e9,3.1334895530297e8,1.3029082113720105e9,6.4746047648500845e7,2045,GenX,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-base-200-tx-0
cNetworkExp,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,31070054307.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.1,full-base-200-tx-0
cFix,242135991836.2,9.07187753225e9,6.02436120343e9,9.433672228769997e9,1.287683733093e10,1.2338266148249998e10,1.178472410075e10,5.32098276503e9,8.865973923720001e9,1.3781289427610003e10,1.1910917253560001e10,2.5711136559900002e9,4.500444772779999e9,4.62394728867e9,5.37733664747e9,1.708993294337e10,1.5642712657970001e10,7.201576481419998e9,4.42836939201e9,3.5779684117599998e9,6.859297592260002e9,1.1223791442080002e10,1.239659047058e10,1.3667279868669998e10,9.504145440670004e9,1.9107521141640003e10,2.9550617146000004e9,2050,GenX,0.7,full-base-200-tx-0
cVar,69340160560.5,2.6417196924865094e8,3.1399282542624393e9,5.524216599864221e9,6.649084679911967e9,1.3611200683363101e9,3.0180327708516064e9,2.0814435136759667e9,3.766437649605623e9,3.323017696266034e9,2.491848663215962e9,1.8950058353029914e9,2.944954749292047e8,1.4638343231467996e9,6.36957563023215e8,3.0166313256597953e9,8.109887097343711e9,1.0232838143019062e9,7.980731399465556e8,1.814862421566809e8,1.3524440975375557e9,4.575284296160119e9,2.386285381305722e9,5.152135915736095e9,1.4047060526673017e9,5.298001361880167e9,1.323467741717999e8,2050,GenX,0.2,full-base-200-tx-0
cNSE,1218159317.9,8.662597336856301e7,48589.966064859145,48840.09177656241,48973.04544942992,3.862632179057888e8,1.3120207651455278e7,1.4612729773274528e7,48791.6320294861,9.667065077880494e7,2.1388938109313884e8,1.5872381872188255e8,49182.70583273743,48103.44977074927,1.3534210474577004e7,6.510633005040006e7,48878.4254800989,3.6169558720260434e7,2.786999684639152e7,1.9874354942515783e7,3.2052953814560298e7,6.7430124833156895e6,52776.49013052506,48764.695688744476,48727.680217195324,4.636346592490066e7,47827.13854824887,2050,GenX,0.0,full-base-200-tx-0
cStart,11612859472.0,1.1024665569938955e8,5.3580990711492074e8,9.109784350027133e8,1.3113620763099966e9,1.7102401254987213e8,4.594207427666439e8,2.3648263957946825e8,6.886160039845781e8,4.439401412711617e8,3.475835474249453e8,2.6348787210883457e7,3.421365383339247e7,1.522746389844963e8,1.5074258514918783e8,4.393174652816118e8,1.0636918074402915e9,1.7619811284959358e8,1.5146626305249712e8,3.5665236659264095e7,3.10722933153566e8,6.572061536109271e8,4.5372605599562544e8,1.039852618233974e9,2.8879441920251125e8,1.3519438964933257e9,6.523068315203753e7,2050,GenX,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-base-200-tx-0
cNetworkExp,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,37007938102.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.1,full-base-200-tx-0
cFix,3556626266424.2,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.7,full-base-200-tx-0
cNSE,13838073209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-200-tx-0
cNetworkExp,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-200-tx-0
cStart,164431671413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,342603912247.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.1,full-base-200-tx-0
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-200-tx-0
cVar,1263531338300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.2,full-base-200-tx-0
cFix,63860054320.7,2.35613629091e9,9.060959046999999e8,8.3636814155e8,1.7452409120000002e9,1.8482270839e9,4.1362965247499995e9,1.4257561250999997e9,2.39601569484e9,3.5097799093e9,2.3933685503799996e9,8.630190120600001e8,1.38848812856e9,2.4908107419e9,1.2132972329000003e9,4.0518072920799994e9,4.424984023999998e9,2.10686248953e9,1.28293825734e9,1.5138069438600004e9,2.2568023604e9,4.33234965278e9,4.2731519042799993e9,3.0849679160999994e9,2.62038772659e9,5.323078753690001e9,1.0800167472e9,2027,SWITCH,0.5,full-base-200-tx-0
cVar,59701077336.9,1.2766085608316398e9,1.6890224740723608e9,1.7278068213601341e9,6.27849959777777e9,2.0305926902959502e9,1.6141576545482929e9,1.7244515122754095e9,3.667106111927451e9,2.1645121064747386e9,1.0403529194548548e9,1.201936700367992e9,1.0689357110545839e9,1.7597100100154157e9,1.730344791255331e9,5.13780751066535e9,5.196970072396551e9,4.3892250483648837e8,6.571437763822862e8,3.101899099716855e8,1.2795094639609663e9,3.372906680772785e9,2.8576552530138683e9,4.648476963561996e9,1.7774015214680407e9,4.566804199618415e9,4.8325181849992436e8,2027,SWITCH,0.5,full-base-200-tx-0
cNSE,100390757.3,28023.276148070552,28012.322686643816,28030.85371040367,28427.662967431967,8.768174977975267e7,28042.182863290116,28116.351413583092,28277.248236625426,28229.23790479216,28051.56885789817,1.2034531107708924e7,27982.28501939489,28059.279363894697,28059.528755225954,28173.782779207108,28077.983718099906,27989.84801304819,28062.569018854596,27990.620272159864,28054.728115872695,28046.654616657204,28091.684453569127,28141.4565229231,28269.08331114335,28287.19258858413,27979.049639876124,2027,SWITCH,0.0,full-base-200-tx-0
cStart,673948934.9,5.462239876632198e6,2.1626036548863575e6,3.681880263438641e6,6.701282704469162e6,7.7808595271143885e6,5.029975379202905e7,9.995503931972906e6,1.0557383937726395e7,1.1007020780492623e8,1.1062520033574612e6,4.0713544245997546e6,877211.8419295861,1.715720863563671e7,2.58927754252993e6,1.8852046664654266e7,3.78103179229337e7,1.16782437055824e7,3.1996081514731932e7,2.1088137037902147e7,5.1374178248616464e7,1.9480127266749285e7,1.013234676527652e7,8.87772746486336e6,6.700284042925251e6,2.038014776302379e8,1.964494667953163e7,2027,SWITCH,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.0,full-base-200-tx-0
cNetworkExp,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,17077.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.0,full-base-200-tx-0
cFix,132092768901.5,4.09616680765e9,2.5829055857799997e9,3.2626853089200006e9,7.913245281909999e9,5.205542749940001e9,7.89570157357e9,3.71422349235e9,5.68069133407e9,7.104184883849998e9,5.0088047028e9,1.1152797523200002e9,2.6930001752200007e9,2.8108165569e9,2.95600198107e9,7.19615053171e9,1.114493727559e10,3.13330758228e9,2.63984988099e9,2.1738413676200004e9,3.8967588410199995e9,7.328722695339999e9,7.59416817378e9,8.1251647314400015e9,4.512097202650001e9,1.083635726127e10,1.47216317146e9,2030,SWITCH,0.7,full-base-200-tx-0
cVar,43595009278.6,3.0858806326178974e8,1.3556571140033696e9,1.6798474837530723e9,4.673863269863248e9,1.1335415822396266e9,1.798761079565066e9,1.2536931910105345e9,2.554207206808004e9,1.9958063235098336e9,2.394083886350432e8,1.1916508875548203e9,4.730066421310468e8,1.1583189158035204e9,7.534157972406808e8,3.025115284477077e9,5.596136029862714e9,4.126250393338244e8,6.099979583242459e8,1.3240976795371364e8,6.720093753846955e8,2.8611549371194196e9,1.4151750389893076e9,3.722679178071412e9,6.686707763838543e8,3.6647937579457355e9,2.4447618939849535e8,2030,SWITCH,0.2,full-base-200-tx-0
cNSE,122270704.2,11059.722118467307,10846.696041435653,11257.021466095026,12482.39415628331,1.1609790635413168e8,11324.71125530642,11559.592208490632,11230.90036905298,12093.275547877109,11202.851298099227,5.899231496939107e6,10872.714346534389,11536.109784709235,11342.145454196609,11589.758468002197,11500.370730860126,10974.968561472846,11238.04187739073,10562.486951200513,10742.737372834737,11394.717603152414,11656.744912239645,11668.344921288715,11423.026258425316,12922.849960903153,11084.194372678805,2030,SWITCH,0.0,full-base-200-tx-0
cStart,4594447005.5,4.247568015633692e7,9.724622315070802e7,1.4828790709273452e8,5.27531237733967e8,1.1128458387799686e8,1.8995304410638273e8,9.682853400554177e7,2.6733925769415662e8,2.852466714244135e8,2.1811480990134936e7,2.1668696280834105e7,2.504824241216328e7,8.800535764390372e7,1.0665134800979567e8,4.4697632931603706e8,4.4647229373035103e8,5.22892413780972e7,7.283582761214387e7,2.9595121289358843e7,1.3181000451216358e8,1.7967586757652888e8,1.6415958374463448e8,3.781582017730612e8,5.589069256601531e7,5.543440529691603e8,5.286152442451935e7,2030,SWITCH,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-base-200-tx-0
cNetworkExp,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,1701211301.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,full-base-200-tx-0
cFix,170593739088.1,5.727390710879999e9,3.6935182499399996e9,5.310054481740001e9,9.674268312539999e9,8.540704515950001e9,9.719515133750002e9,4.4563444834800005e9,7.24058654941e9,9.508946963379997e9,6.649686336429998e9,1.7808768950799997e9,3.2822708562400002e9,3.55555603967e9,3.60707439633e9,9.387760160890001e9,1.349245818731e10,4.30573462578e9,3.40506018924e9,2.48122938363e9,5.14986317821e9,8.6786701567e9,9.29256487113e9,1.01082603919e10,5.44660876266e9,1.4417292452120003e10,1.6814428036600003e9,2035,SWITCH,0.7,full-base-200-tx-0
cVar,54696317610.9,2.6531475237458056e8,1.9084147079344378e9,2.7597185460789523e9,5.336719580111416e9,1.2607115080822902e9,2.551921008819755e9,1.5849383878856823e9,3.0583472124413714e9,2.7603808444405093e9,6.938896529896547e8,1.4975443236462007e9,3.969623824096242e8,1.219778291955727e9,6.655470517792863e8,3.322169858783593e9,6.957056863215165e9,7.424540670669277e8,8.31631260047804e8,1.369063936167691e8,1.0084325846622581e9,3.4590142045622926e9,1.9728094478425715e9,4.543773556102494e9,1.0450070444828138e9,4.553718027487226e9,1.631560520386767e8,2035,SWITCH,0.2,full-base-200-tx-0
cNSE,447171126.4,13365.64001997249,13114.332415308038,13329.226123704359,14802.942893221552,3.2321887620892763e8,13757.852539135845,14614.911648129353,13807.460562088288,14995.26671240093,914248.0403743065,8.695878940889704e7,13364.020872201427,14841.355210759039,13532.987225861785,3.5772655651255585e7,13815.985296095234,13378.611860188068,13891.698125560764,13923.217587959849,13221.653190999254,13737.34635861749,13958.147466576938,13746.805344823144,15135.620692540964,14884.274420744348,13337.769353614103,2035,SWITCH,0.0,full-base-200-tx-0
cStart,7789864464.4,9.031212368500832e7,1.935281348511973e8,3.9137367590987396e8,7.964370301147709e8,1.429158009649533e8,3.3991386424280727e8,1.6042513043207183e8,4.3947217999142253e8,4.68850972312924e8,7.55759505862123e7,2.353698207613575e7,3.231438405243855e7,1.2594213842672044e8,1.5175672335700428e8,7.360366885960491e8,7.175352722020677e8,1.4104518776697448e8,1.461218601072522e8,4.058168984062961e7,2.1875692473008987e8,3.75717070103642e8,2.949694304228512e8,6.39798003162606e8,1.6499897424628386e8,8.272916323604139e8,5.465663986379407e7,2035,SWITCH,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-base-200-tx-0
cNetworkExp,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,8929523560.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,full-base-200-tx-0
cFix,192247270966.1,6.3245390022300005e9,4.1323712820799994e9,6.543737624780001e9,1.0670509937460001e10,1.054705914426e10,1.0303977649980001e10,4.643930505419999e9,7.920042259280001e9,1.09957459993e10,8.12569028255e9,2.1602900476e9,3.6460075280000005e9,3.837621536999999e9,3.9041278401500006e9,1.2604725718900003e10,1.3990148656209997e10,5.164385608880001e9,3.64616065973e9,2.71403129748e9,5.52939809487e9,9.181522849420002e9,1.0020969532419998e10,1.1090834902259998e10,6.59710002817e9,1.597200596815e10,1.98033700955e9,2040,SWITCH,0.7,full-base-200-tx-0
cVar,60859098765.9,3.266523146847363e8,2.44312857264422e9,4.095724919778052e9,5.775086459412848e9,1.3725962760955508e9,2.6695105889956427e9,1.7536626120435658e9,3.2235615371330595e9,3.053736090918971e9,1.178261838403782e9,1.6821832795302522e9,3.7991239412656665e8,1.3754126907694418e9,6.979636976302668e8,3.146955470925637e9,7.423753522731629e9,9.887493355921361e8,8.342748323907588e8,1.9092655204382882e8,1.1749225519763541e9,3.8665939066478443e9,2.1230576003269157e9,4.738675784874804e9,1.2426920809669182e9,4.943976194331219e9,1.5712766088001978e8,2040,SWITCH,0.2,full-base-200-tx-0
cNSE,945694903.4,3.294092360306363e7,14630.796333584763,15034.769623324763,15485.013951745555,5.143255996678362e8,15010.945486880126,16180.221368804343,15009.341379093981,1.2798634328310082e7,1.6658087295583087e8,1.4734187958396855e8,15115.213717332304,14958.924923390497,15073.661637238607,5.828790706278875e7,15275.190279961022,1.3133491720521666e7,14241.018647920766,13996.16343580217,13866.022040907319,15028.646432880054,15008.985232678155,15107.868172124205,16419.716528780453,15860.08705110841,14291.914777639116,2040,SWITCH,0.0,full-base-200-tx-0
cStart,10643933895.8,1.5122005585566944e8,4.000668931047178e8,8.381550390111549e8,1.0776123554225016e9,1.4652207513641426e8,4.187846608470799e8,2.17439702680145e8,5.803980848348198e8,5.76259903280087e8,2.018557234995706e8,2.480294268515854e7,3.406802993734428e7,1.712818544107397e8,1.9805729833728662e8,6.124560475893266e8,9.265578669551619e8,2.1490647147669658e8,1.7573964371179998e8,5.734536012827778e7,2.813925566075258e8,5.393376391310607e8,4.04222182077986e8,8.641254228391799e8,3.1629469149818206e8,1.1499421549063137e9,6.5089239869537294e7,2040,SWITCH,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-base-200-tx-0
cNetworkExp,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,20872496360.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.1,full-base-200-tx-0
cFix,221822446651.0,8.060875395009998e9,5.184820397580001e9,8.271578264810001e9,1.1867938020140003e10,1.196113387273e10,1.1178148780230001e10,5.07761207452e9,8.674680304909998e9,1.2712473626390001e10,9.973116234440002e9,2.497571104e9,4.00956394879e9,4.303912633880001e9,4.716068575150001e9,1.5824639486270002e10,1.503936827071e10,6.198027077700001e9,4.0970738247200007e9,3.1617747440200005e9,6.35914331568e9,1.0183007806289999e10,1.13393387729e10,1.2670569390259998e10,8.25865825727e9,1.79645610446e10,2.2367914280099998e9,2045,SWITCH,0.7,full-base-200-tx-0
cVar,68322107201.6,2.889272379937199e8,2.9458866491423693e9,5.345077072408921e9,6.455046456450268e9,1.3399926072796354e9,3.0052463867744913e9,2.0287398772532601e9,3.7266938252903876e9,3.272169356001743e9,2.0051433349703302e9,1.8333050329163475e9,3.78687166742057e8,1.5255081898418896e9,6.816052633082423e8,3.0857663324289565e9,8.016336564793673e9,1.0291004422996109e9,8.469586151928835e8,2.1599887042406967e8,1.4714357200879943e9,4.404705391470953e9,2.4890810150930552e9,5.093990030091561e9,1.3698643755067332e9,5.329616605829176e9,1.3722478199221718e8,2045,SWITCH,0.2,full-base-200-tx-0
cNSE,1436596737.7,3.72697414665685e7,14402.875428123962,14819.021092884932,15647.49073628552,5.477729134443681e8,14807.335446002844,1.345798891090544e6,14925.657726947193,7.14633148065692e7,3.9784874777281445e8,2.1008423361284855e8,14329.784376929725,15168.708059672412,13837.07367949318,9.07534389050273e7,15028.566639107677,2.726337377532948e7,1.641158585182978e7,1.6092443435933473e7,6.344909104052307e6,14925.199403113797,16709.857551808604,15110.634658041366,16099.783666257234,1.3736561887432473e7,13862.798238722435,2045,SWITCH,0.0,full-base-200-tx-0
cStart,11766263435.7,1.2149089697734496e8,5.086745486094025e8,9.441299545612597e8,1.1874635763872936e9,1.360076149135711e8,4.8659617477228284e8,2.5784363102993506e8,6.854931106044892e8,5.208445427503135e8,3.197641086713339e8,2.5182341050383303e7,3.445403851666052e7,1.9016744692565674e8,1.9184017332973263e8,5.1525554677448416e8,1.0565180495086873e9,2.1142000835792664e8,1.7477385650494683e8,4.955688368207766e7,3.346151301819472e8,6.448800231040846e8,5.011506318100394e8,1.02103662031055e9,3.1018620647733164e8,1.274083804928547e9,6.283451499896493e7,2045,SWITCH,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,full-base-200-tx-0
cNetworkExp,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,full-base-200-tx-0
cUnmetPolicyPenalty,30995969471.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.1,full-base-200-tx-0
cFix,243018150937.7,9.046724522829998e9,6.067979797400001e9,9.775161582529999e9,1.313041899303e10,1.239751157797e10,1.1750001505450003e10,5.34786344889e9,8.89839304648e9,1.386952088317e10,1.1744879043979998e10,2.59155421008e9,4.31744181538e9,4.65081487248e9,5.666172491570001e9,1.730137353124e10,1.5480589671849998e10,7.1635709472300005e9,4.43810987599e9,3.4467579773500004e9,6.81818883299e9,1.138570376971e10,1.2378671264260002e10,1.3745385518219997e10,9.503888178889997e9,1.95039480228e10,2.5975255559800005e9,2050,SWITCH,0.7,full-base-200-tx-0
cVar,68748182114.0,2.6791718687091145e8,3.181798375775052e9,5.355514787311947e9,6.521968383757373e9,1.3211278147462249e9,2.9832169804096055e9,2.0674838635487177e9,3.8079323931894116e9,3.312523104465525e9,2.508410076132968e9,1.8866336699365475e9,2.942359199265776e8,1.500394389428392e9,6.135252380316279e8,2.9542183332012806e9,8.0782962952178135e9,1.0400211922600063e9,7.855670352572371e8,1.803907739483682e8,1.3826862692632987e9,4.449989853324125e9,2.3522148820192385e9,5.100377356581169e9,1.431132657183073e9,5.245645917959163e9,1.2495936420540008e8,2050,SWITCH,0.2,full-base-200-tx-0
cNSE,1472839622.4,6.159591916514042e7,45878.60955513883,46285.04717108271,46577.763783246985,4.668170300106352e8,4.427157489590182e6,1.725055630422705e7,46345.688554751265,1.0434177010820752e8,3.9052743580706555e8,1.9439110317519972e8,45333.314577097895,45569.912948366684,9.81931678956065e6,6.420667230802161e7,46485.23064590598,2.8360008112127826e7,2.456401565090638e7,2.5785476672593474e7,3.247804291174685e7,3.6460580572087127e6,46780.23856845019,46259.852119767165,46176.28115405885,4.173930434484604e7,2.428063520870249e6,2050,SWITCH,0.0,full-base-200-tx-0
cStart,11229726603.9,1.0655307025570974e8,5.681631759356718e8,8.893670463088982e8,1.262636298353921e9,1.4482616447961068e8,4.35818576946299e8,2.1819885447227213e8,6.788669573375202e8,4.160141738231611e8,3.539837236490399e8,2.319390935188321e7,3.3667660118008554e7,1.4999651346742746e8,1.3065638631881575e8,4.153313387408351e8,1.0514719730985305e9,1.7503485390516672e8,1.4360584201164895e8,3.1489902140051063e7,3.0821802747483116e8,6.092676715307559e8,4.2785813077526945e8,9.924173378955518e8,2.806433058251332e8,1.319380884257488e9,6.306482542656949e7,2050,SWITCH,0.0,full-base-200-tx-0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.0,full-base-200-tx-0
