model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
GenX,BASN,Battery,2027,False,MW,0.0,2.0,0.0,2.0
GenX,BASN,Battery,2027,False,MWh,0.0,2.3,0.0,2.3
GenX,BASN,Battery,2027,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2027,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2030,False,MW,2.0,2.1,0.0,0.1
GenX,BASN,Battery,2030,False,MWh,2.3,2.5,0.0,0.2
GenX,BASN,Battery,2030,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2030,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2035,False,MW,2.1,4.7,0.0,2.7
GenX,BASN,Battery,2035,False,MWh,2.5,15.3,0.0,12.9
GenX,BASN,Battery,2035,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2035,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2040,False,MW,4.7,15.2,0.0,10.5
GenX,BASN,Battery,2040,False,MWh,15.3,49.6,0.0,34.2
GenX,BASN,Battery,2040,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2040,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2045,False,MW,15.2,501.5,0.0,486.3
GenX,BASN,Battery,2045,False,MWh,49.6,1090.1,0.0,1040.6
GenX,BASN,Battery,2045,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2045,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Battery,2050,False,MW,501.5,1846.3,0.0,1344.8
GenX,BASN,Battery,2050,False,MWh,1090.1,4013.3,0.0,2923.2
GenX,BASN,Battery,2050,True,MW,935.8,935.8,0.0,0.0
GenX,BASN,Battery,2050,True,MWh,2195.6,2195.6,0.0,0.0
GenX,BASN,Coal,2027,True,MW,3000.2,3000.0,0.2,0.0
GenX,BASN,Coal,2030,True,MW,3000.0,2999.8,0.2,0.0
GenX,BASN,Coal,2035,True,MW,2999.8,2999.8,0.1,0.0
GenX,BASN,Coal,2040,True,MW,2999.8,2999.7,0.0,0.0
GenX,BASN,Coal,2045,True,MW,2999.7,2999.8,0.0,0.0
GenX,BASN,Coal,2050,True,MW,2999.8,2999.7,0.1,0.0
GenX,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
GenX,BASN,Distributed Solar,2030,True,MW,1193.0,1641.0,0.0,448.0
GenX,BASN,Distributed Solar,2035,True,MW,1641.0,2007.0,0.0,366.0
GenX,BASN,Distributed Solar,2040,True,MW,2007.0,2009.0,0.0,2.0
GenX,BASN,Distributed Solar,2045,True,MW,2009.0,2027.0,0.0,18.0
GenX,BASN,Distributed Solar,2050,True,MW,2027.0,2056.0,0.0,29.0
GenX,BASN,Geothermal,2027,True,MW,462.4,497.8,0.0,35.4
GenX,BASN,Geothermal,2030,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2035,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2040,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2045,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Geothermal,2050,True,MW,497.8,497.8,0.0,0.0
GenX,BASN,Hydro,2027,True,MW,2662.7,2752.3,0.0,89.6
GenX,BASN,Hydro,2030,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2035,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2040,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2045,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydro,2050,True,MW,2752.3,2752.3,0.0,0.0
GenX,BASN,Hydrogen,2027,False,MW,0.0,1.3,0.0,1.3
GenX,BASN,Hydrogen,2030,False,MW,1.3,2.0,0.0,0.8
GenX,BASN,Hydrogen,2035,False,MW,2.0,3.9,0.0,1.9
GenX,BASN,Hydrogen,2040,False,MW,3.9,4.6,0.0,0.6
GenX,BASN,Hydrogen,2045,False,MW,4.6,10.2,0.0,5.6
GenX,BASN,Hydrogen,2050,False,MW,10.2,10.5,0.0,0.3
GenX,BASN,Natural Gas CC,2027,True,MW,8312.3,7296.9,1015.4,0.0
GenX,BASN,Natural Gas CC,2030,True,MW,7296.9,7293.8,3.1,0.0
GenX,BASN,Natural Gas CC,2035,True,MW,7293.8,7293.8,0.1,0.0
GenX,BASN,Natural Gas CC,2040,True,MW,7293.8,7293.7,0.0,0.0
GenX,BASN,Natural Gas CC,2045,True,MW,7293.7,7293.7,0.0,0.0
