model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
TEMOA,BASN,Battery,2027,False,MW,0.0,25.9,0.0,25.9
TEMOA,BASN,Battery,2027,False,MWh,0.0,72.0,0.0,72.0
TEMOA,BASN,Battery,2027,True,MW,935.8,483.3,452.5,0.0
TEMOA,BASN,Battery,2027,True,MWh,2195.6,1133.8,1061.8,0.0
TEMOA,BASN,Battery,2030,False,MW,25.9,27.0,0.0,1.0
TEMOA,BASN,Battery,2030,False,MWh,72.0,76.0,0.0,4.0
TEMOA,BASN,Battery,2030,True,MW,483.3,483.2,0.1,0.0
TEMOA,BASN,Battery,2030,True,MWh,1133.8,1133.7,0.1,0.0
TEMOA,BASN,Battery,2035,False,MW,27.0,275.4,0.0,172.3
TEMOA,BASN,Battery,2035,False,MWh,76.0,1120.8,0.0,488.6
TEMOA,BASN,Battery,2035,True,MW,483.2,483.0,0.2,0.0
TEMOA,BASN,Battery,2035,True,MWh,1133.7,1133.2,0.5,0.0
TEMOA,BASN,Battery,2040,False,MW,275.4,5495.5,0.0,5220.0
TEMOA,BASN,Battery,2040,False,MWh,1120.8,20170.5,0.0,19049.7
TEMOA,BASN,Battery,2045,False,MW,5495.5,10171.6,0.0,4676.1
TEMOA,BASN,Battery,2045,False,MWh,20170.5,38315.7,0.0,18145.3
TEMOA,BASN,Battery,2050,False,MW,10171.6,13765.4,0.0,3593.8
TEMOA,BASN,Battery,2050,False,MWh,38315.7,53546.0,0.0,15230.2
TEMOA,BASN,Coal,2027,True,MW,3000.2,1892.2,1108.0,0.0
TEMOA,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
TEMOA,BASN,Distributed Solar,2030,True,MW,1193.0,1642.0,0.0,449.0
TEMOA,BASN,Distributed Solar,2035,True,MW,1642.0,2007.9,0.0,365.9
TEMOA,BASN,Distributed Solar,2040,True,MW,2007.9,2010.9,0.0,3.0
TEMOA,BASN,Distributed Solar,2045,True,MW,2010.9,2028.9,0.0,18.0
TEMOA,BASN,Distributed Solar,2050,True,MW,2028.9,2056.9,0.0,27.9
TEMOA,BASN,Geothermal,2027,True,MW,462.4,554.7,0.0,92.3
TEMOA,BASN,Geothermal,2030,True,MW,554.7,519.4,35.3,0.0
TEMOA,BASN,Geothermal,2035,True,MW,519.4,496.7,22.7,0.0
TEMOA,BASN,Geothermal,2040,True,MW,496.7,344.7,152.0,0.0
TEMOA,BASN,Geothermal,2045,True,MW,344.7,182.0,162.7,0.0
TEMOA,BASN,Hydro,2027,True,MW,2662.7,2671.3,4.5,13.1
TEMOA,BASN,Hydro,2030,True,MW,2671.3,2671.0,0.3,0.0
TEMOA,BASN,Hydro,2035,True,MW,2671.0,2664.8,6.2,0.0
TEMOA,BASN,Hydro,2040,True,MW,2664.8,1871.8,793.0,0.0
TEMOA,BASN,Hydro,2045,True,MW,1871.8,1740.8,130.9,0.0
TEMOA,BASN,Hydro,2050,True,MW,1740.8,1570.9,169.9,0.0
TEMOA,BASN,Hydrogen,2045,False,MW,0.0,10.6,0.0,0.0
TEMOA,BASN,Hydrogen,2050,False,MW,10.6,19.9,0.0,9.4
TEMOA,BASN,Natural Gas CC,2027,False,MW,0.0,29.3,0.0,29.3
TEMOA,BASN,Natural Gas CC,2027,True,MW,8312.3,8310.2,2.0,0.0
TEMOA,BASN,Natural Gas CC,2030,False,MW,29.3,29.9,0.0,0.6
TEMOA,BASN,Natural Gas CC,2030,True,MW,7293.8,7293.7,0.1,0.0
TEMOA,BASN,Natural Gas CC,2035,False,MW,29.9,40.0,0.0,10.1
TEMOA,BASN,Natural Gas CC,2035,True,MW,7293.7,8027.8,0.4,0.0
TEMOA,BASN,Natural Gas CC,2040,False,MW,40.0,54.2,0.0,14.2
TEMOA,BASN,Natural Gas CC,2040,True,MW,8027.8,7528.3,499.5,0.0
TEMOA,BASN,Natural Gas CC,2045,False,MW,54.2,69.7,0.0,15.4
TEMOA,BASN,Natural Gas CC,2045,True,MW,7528.3,7527.9,0.3,0.0
TEMOA,BASN,Natural Gas CC,2050,False,MW,69.7,85.7,0.0,16.0
TEMOA,BASN,Natural Gas CC,2050,True,MW,7527.9,7527.8,0.2,0.0
TEMOA,BASN,Natural Gas CT,2027,True,MW,2183.0,961.6,1221.4,0.0
TEMOA,BASN,Natural Gas CT,2030,True,MW,903.1,13.9,889.2,0.0
TEMOA,BASN,Natural Gas CT,2035,True,MW,13.9,70.5,0.6,0.0
TEMOA,BASN,Natural Gas CT,2040,True,MW,70.5,70.0,0.6,0.0
TEMOA,BASN,Natural Gas CT,2045,True,MW,70.0,68.6,1.4,0.0
TEMOA,BASN,Natural Gas CT,2050,True,MW,68.6,68.2,0.4,0.0
TEMOA,BASN,Natural Gas Other,2027,True,MW,221.4,16.7,204.7,0.0
TEMOA,BASN,Natural Gas Other,2035,True,MW,0.0,14.8,0.0,0.0
TEMOA,BASN,Natural Gas Other,2040,True,MW,14.8,14.6,0.2,0.0
TEMOA,BASN,Natural Gas Other,2045,True,MW,14.6,13.6,1.0,0.0
TEMOA,BASN,Natural Gas Other,2050,True,MW,13.6,13.2,0.3,0.0
TEMOA,BASN,Other,2027,True,MW,46.4,31.0,15.4,0.0
TEMOA,BASN,Other,2030,True,MW,19.1,19.1,0.0,0.0
TEMOA,BASN,Other,2035,True,MW,19.1,30.2,0.0,0.0
TEMOA,BASN,Other,2040,True,MW,30.2,30.0,0.3,0.0
TEMOA,BASN,Other,2045,True,MW,30.0,29.4,0.6,0.0
TEMOA,BASN,Other,2050,True,MW,19.0,19.0,0.0,0.0
TEMOA,BASN,Solar,2027,False,MW,0.0,101.7,0.0,101.7
TEMOA,BASN,Solar,2027,True,MW,8006.2,8005.9,0.3,0.0
