model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
TEMOA,BASN,Battery,2027,False,MW,0.0,14.7,0.0,14.7
TEMOA,BASN,Battery,2027,False,MWh,0.0,29.4,0.0,29.4
TEMOA,BASN,Battery,2027,True,MW,935.8,934.4,1.4,0.0
TEMOA,BASN,Battery,2027,True,MWh,2195.6,2192.3,3.3,0.0
TEMOA,BASN,Battery,2030,False,MW,14.7,40.3,0.0,15.1
TEMOA,BASN,Battery,2030,False,MWh,29.4,101.7,0.0,30.2
TEMOA,BASN,Battery,2030,True,MW,934.4,934.4,0.0,0.0
TEMOA,BASN,Battery,2030,True,MWh,2192.3,2192.3,0.0,0.0
TEMOA,BASN,Battery,2035,False,MW,40.3,133.7,0.0,64.0
TEMOA,BASN,Battery,2035,False,MWh,101.7,489.2,0.0,191.0
TEMOA,BASN,Battery,2035,True,MW,934.4,934.4,0.0,0.0
TEMOA,BASN,Battery,2035,True,MWh,2192.3,2192.3,0.0,0.0
TEMOA,BASN,Battery,2040,False,MW,133.7,568.6,0.0,423.8
TEMOA,BASN,Battery,2040,False,MWh,489.2,2371.3,0.0,1770.1
TEMOA,BASN,Battery,2045,False,MW,568.6,4772.1,0.0,4203.5
TEMOA,BASN,Battery,2045,False,MWh,2371.3,19951.2,0.0,17579.9
TEMOA,BASN,Battery,2050,False,MW,4772.1,10460.1,0.0,5687.9
TEMOA,BASN,Battery,2050,False,MWh,19951.2,44778.1,0.0,24826.9
TEMOA,BASN,Coal,2027,True,MW,3000.2,2970.2,30.0,0.0
TEMOA,BASN,Coal,2030,True,MW,2970.2,2970.2,0.0,0.0
TEMOA,BASN,Coal,2035,True,MW,2970.2,2970.2,0.0,0.0
TEMOA,BASN,Coal,2040,True,MW,2970.2,2070.3,899.9,0.0
TEMOA,BASN,Coal,2045,True,MW,2070.3,1187.2,883.1,0.0
TEMOA,BASN,Coal,2050,True,MW,720.9,720.9,0.0,0.0
TEMOA,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
TEMOA,BASN,Distributed Solar,2030,True,MW,1193.0,1642.0,0.0,449.0
TEMOA,BASN,Distributed Solar,2035,True,MW,1642.0,2008.0,0.0,366.0
TEMOA,BASN,Distributed Solar,2040,True,MW,2008.0,2011.0,0.0,3.0
TEMOA,BASN,Distributed Solar,2045,True,MW,2011.0,2029.0,0.0,18.0
TEMOA,BASN,Distributed Solar,2050,True,MW,2029.0,2057.0,0.0,28.0
TEMOA,BASN,Geothermal,2027,True,MW,462.4,554.7,0.0,92.3
TEMOA,BASN,Geothermal,2030,True,MW,554.7,519.4,35.4,0.0
TEMOA,BASN,Geothermal,2035,True,MW,519.4,496.7,22.7,0.0
TEMOA,BASN,Geothermal,2040,True,MW,496.7,344.8,152.0,0.0
TEMOA,BASN,Geothermal,2045,True,MW,344.8,182.0,162.7,0.0
TEMOA,BASN,Hydro,2027,True,MW,2662.7,2675.6,0.2,13.1
TEMOA,BASN,Hydro,2030,True,MW,2675.6,2675.6,0.0,0.0
TEMOA,BASN,Hydro,2035,True,MW,2675.6,2666.0,9.6,0.0
TEMOA,BASN,Hydro,2040,True,MW,2666.0,1871.9,794.2,0.0
TEMOA,BASN,Hydro,2045,True,MW,1871.9,1742.3,129.6,0.0
TEMOA,BASN,Hydro,2050,True,MW,1742.3,1571.4,170.9,0.0
TEMOA,BASN,Natural Gas CC,2027,True,MW,8312.3,8302.0,10.3,0.0
TEMOA,BASN,Natural Gas CC,2030,True,MW,8302.0,8137.0,165.0,0.0
